LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
COL,12,72037,34.52,39.32,74439,35.67,39.32,76841,36.82,39.32,79242,37.97,39.32,81644,39.12,39.32,84046,40.27,40.27,86448,41.42,41.42,88849,42.57,42.57,91251,43.72,43.72,93653,44.87,44.87
COL,13,85662,41.05,41.05,88517,42.41,42.41,91372,43.78,43.78,94227,45.15,45.15,97082,46.52,46.52,99937,47.89,47.89,102793,49.25,49.25,105648,50.62,50.62,108503,51.99,51.99,111358,53.36,53.36
COL,14,101225,48.50,48.50,104599,50.12,50.12,107973,51.74,51.74,111348,53.35,53.35,114722,54.97,54.97,118096,56.59,56.59,121470,58.20,58.20,124845,59.82,59.82,128219,61.44,61.44,131593,63.05,63.05
COL,15,119070,57.05,57.05,123039,58.95,58.95,127008,60.86,60.86,130978,62.76,62.76,134947,64.66,64.66,138917,66.56,66.56,142886,68.46,68.46,146855,70.37,70.37,150825,72.27,72.27,154794,74.17,74.17
DAY,1,21110,10.11,15.17,21816,10.45,15.68,22518,10.79,16.19,23217,11.12,16.68,23919,11.46,17.19,24330,11.66,17.49,25024,11.99,17.99,25724,12.33,18.50,25751,12.34,18.51,26400,12.65,18.98
DAY,2,23735,11.37,17.06,24300,11.64,17.46,25086,12.02,18.03,25751,12.34,18.51,26041,12.48,18.72,26807,12.84,19.26,27573,13.21,19.82,28339,13.58,20.37,29105,13.95,20.93,29871,14.31,21.47
DAY,3,25897,12.41,18.62,26761,12.82,19.23,27624,13.24,19.86,28488,13.65,20.48,29352,14.06,21.09,30215,14.48,21.72,31079,14.89,22.34,31943,15.31,22.97,32806,15.72,23.58,33670,16.13,24.20
DAY,4,29073,13.93,20.90,30042,14.39,21.59,31012,14.86,22.29,31981,15.32,22.98,32951,15.79,23.69,33920,16.25,24.38,34889,16.72,25.08,35859,17.18,25.77,36828,17.65,26.48,37798,18.11,27.17
DAY,5,32526,15.59,23.39,33611,16.10,24.15,34695,16.62,24.93,35780,17.14,25.71,36864,17.66,26.49,37949,18.18,27.27,39033,18.70,28.05,40118,19.22,28.83,41202,19.74,29.61,42287,20.26,30.39
DAY,6,36258,17.37,26.06,37466,17.95,26.93,38675,18.53,27.80,39884,19.11,28.67,41093,19.69,29.54,42302,20.27,30.41,43511,20.85,31.28,44720,21.43,32.15,45929,22.01,33.02,47138,22.59,33.89
DAY,7,40291,19.31,28.97,41634,19.95,29.93,42976,20.59,30.89,44319,21.24,31.86,45661,21.88,32.82,47004,22.52,33.78,48347,23.17,34.76,49689,23.81,35.72,51032,24.45,36.68,52374,25.10,37.65
DAY,8,44621,21.38,32.07,46109,22.09,33.14,47597,22.81,34.22,49085,23.52,35.28,50573,24.23,36.35,52060,24.94,37.41,53548,25.66,38.49,55036,26.37,39.02,56524,27.08,39.02,58012,27.80,39.02
DAY,9,49285,23.62,35.43,50927,24.40,36.60,52570,25.19,37.79,54212,25.98,38.97,55854,26.76,39.02,57497,27.55,39.02,59139,28.34,39.02,60782,29.12,39.02,62424,29.91,39.02,64067,30.70,39.02
DAY,10,54274,26.01,39.02,56082,26.87,39.02,57891,27.74,39.02,59700,28.61,39.02,61508,29.47,39.02,63317,30.34,39.02,65126,31.21,39.02,66934,32.07,39.02,68743,32.94,39.02,70552,33.81,39.02
DAY,11,59629,28.57,39.02,61616,29.52,39.02,63604,30.48,39.02,65592,31.43,39.02,67580,32.38,39.02,69567,33.33,39.02,71555,34.29,39.02,73543,35.24,39.02,75530,36.19,39.02,77518,37.14,39.02
DAY,12,71471,34.25,39.02,73854,35.39,39.02,76237,36.53,39.02,78620,37.67,39.02,81003,38.81,39.02,83386,39.95,39.95,85769,41.10,41.10,88152,42.24,42.24,90535,43.38,43.38,92918,44.52,44.52
DAY,13,84989,40.72,40.72,87822,42.08,42.08,90654,43.44,43.44,93487,44.79,44.79,96320,46.15,46.15,99153,47.51,47.51,101985,48.87,48.87,104818,50.22,50.22,107651,51.58,51.58,110484,52.94,52.94
DAY,14,100430,48.12,48.12,103778,49.73,49.73,107126,51.33,51.33,110473,52.93,52.93,113821,54.54,54.54,117169,56.14,56.14,120516,57.75,57.75,123864,59.35,59.35,127212,60.95,60.95,130560,62.56,62.56
DAY,15,118135,56.61,56.61,122073,58.49,58.49,126011,60.38,60.38,129949,62.27,62.27,133888,64.15,64.15,137826,66.04,66.04,141764,67.93,67.93,145702,69.81,69.81,149640,71.70,71.70,153579,73.59,73.59
DCB,1,22560,10.81,16.22,23314,11.17,16.76,24064,11.53,17.30,24810,11.89,17.84,25561,12.25,18.38,26000,12.46,18.69,26742,12.81,19.22,27490,13.17,19.76,27518,13.19,19.79,28213,13.52,20.28
DCB,2,25364,12.15,18.23,25968,12.44,18.66,26808,12.85,19.28,27518,13.19,19.79,27829,13.33,20.00,28648,13.73,20.60,29466,14.12,21.18,30285,14.51,21.77,31103,14.90,22.35,31922,15.30,22.95
DCB,3,27675,13.26,19.89,28598,13.70,20.55,29521,14.15,21.23,30444,14.59,21.89,31367,15.03,22.55,32290,15.47,23.21,33213,15.91,23.87,34136,16.36,24.54,35059,16.80,25.20,35982,17.24,25.86
DCB,4,31069,14.89,22.34,32105,15.38,23.07,33141,15.88,23.82,34177,16.38,24.57,35213,16.87,25.31,36249,17.37,26.06,37285,17.87,26.81,38321,18.36,27.54,39357,18.86,28.29,40393,19.35,29.03
DCB,5,34759,16.66,24.99,35918,17.21,25.82,37077,17.77,26.66,38236,18.32,27.48,39395,18.88,28.32,40554,19.43,29.15,41713,19.99,29.99,42872,20.54,30.81,44031,21.10,31.65,45190,21.65,32.48
DCB,6,38747,18.57,27.86,40039,19.18,28.77,41330,19.80,29.70,42622,20.42,30.63,43914,21.04,31.56,45206,21.66,32.49,46498,22.28,33.42,47790,22.90,34.35,49082,23.52,35.28,50374,24.14,36.21
DCB,7,43057,20.63,30.95,44492,21.32,31.98,45927,22.01,33.02,47361,22.69,34.04,48796,23.38,35.07,50231,24.07,36.11,51666,24.76,37.14,53100,25.44,38.16,54535,26.13,39.20,55970,26.82,40.23
DCB,8,47684,22.85,34.28,49274,23.61,35.42,50864,24.37,36.56,52454,25.13,37.70,54044,25.90,38.85,55634,26.66,39.99,57224,27.42,41.13,58814,28.18,41.69,60404,28.94,41.69,61994,29.70,41.69
DCB,9,52668,25.24,37.86,54423,26.08,39.12,56178,26.92,40.38,57934,27.76,41.64,59689,28.60,41.69,61444,29.44,41.69,63199,30.28,41.69,64955,31.12,41.69,66710,31.96,41.69,68465,32.81,41.69
DCB,10,58000,27.79,41.69,59932,28.72,41.69,61865,29.64,41.69,63798,30.57,41.69,65731,31.50,41.69,67664,32.42,41.69,69597,33.35,41.69,71530,34.27,41.69,73462,35.20,41.69,75395,36.13,41.69
DCB,11,63722,30.53,41.69,65847,31.55,41.69,67971,32.57,41.69,70095,33.59,41.69,72219,34.60,41.69,74343,35.62,41.69,76467,36.64,41.69,78592,37.66,41.69,80716,38.68,41.69,82840,39.69,41.69
DCB,12,76378,36.60,41.69,78924,37.82,41.69,81471,39.04,41.69,84017,40.26,41.69,86564,41.48,41.69,89110,42.70,42.70,91657,43.92,43.92,94203,45.14,45.14,96750,46.36,46.36,99296,47.58,47.58
DCB,13,90823,43.52,43.52,93851,44.97,44.97,96878,46.42,46.42,99905,47.87,47.87,102932,49.32,49.32,105960,50.77,50.77,108987,52.22,52.22,112014,53.67,53.67,115041,55.12,55.12,118069,56.57,56.57
DCB,14,107325,51.43,51.43,110902,53.14,53.14,114480,54.85,54.85,118057,56.57,56.57,121635,58.28,58.28,125213,60.00,60.00,128790,61.71,61.71,132368,63.43,63.43,135945,65.14,65.14,139523,66.85,66.85
DCB,15,126245,60.49,60.49,130453,62.51,62.51,134662,64.52,64.52,138871,66.54,66.54,143079,68.56,68.56,147288,70.57,70.57,151496,72.59,72.59,155705,74.61,74.61,158700,76.04,76.04,158700,76.04,76.04
DEN,1,22251,10.66,15.99,22995,11.02,16.53,23735,11.37,17.06,24471,11.73,17.60,25211,12.08,18.12,25645,12.29,18.44,26376,12.64,18.96,27114,12.99,19.49,27142,13.01,19.52,27827,13.33,20.00
DEN,2,25017,11.99,17.99,25613,12.27,18.41,26441,12.67,19.01,27142,13.01,19.52,27448,13.15,19.73,28256,13.54,20.31,29063,13.93,20.90,29870,14.31,21.47,30678,14.70,22.05,31485,15.09,22.64
DEN,3,27296,13.08,19.62,28207,13.52,20.28,29117,13.95,20.93,30027,14.39,21.59,30938,14.82,22.23,31848,15.26,22.89,32758,15.70,23.55,33668,16.13,24.20,34579,16.57,24.86,35489,17.00,25.50
DEN,4,30643,14.68,22.02,31665,15.17,22.76,32687,15.66,23.49,33709,16.15,24.23,34731,16.64,24.96,35753,17.13,25.70,36774,17.62,26.43,37796,18.11,27.17,38818,18.60,27.90,39840,19.09,28.64
DEN,5,34284,16.43,24.65,35427,16.98,25.47,36570,17.52,26.28,37713,18.07,27.11,38856,18.62,27.93,39999,19.17,28.76,41142,19.71,29.57,42285,20.26,30.39,43428,20.81,31.22,44572,21.36,32.04
DEN,6,38216,18.31,27.47,39491,18.92,28.38,40765,19.53,29.30,42039,20.14,30.21,43313,20.75,31.13,44587,21.36,32.04,45862,21.98,32.97,47136,22.59,33.89,48410,23.20,34.80,49684,23.81,35.72
DEN,7,42468,20.35,30.53,43883,21.03,31.55,45298,21.70,32.55,46713,22.38,33.57,48128,23.06,34.59,49543,23.74,35.61,50959,24.42,36.63,52374,25.10,37.65,53789,25.77,38.66,55204,26.45,39.68
DEN,8,47032,22.54,33.81,48600,23.29,34.94,50168,24.04,36.06,51737,24.79,37.19,53305,25.54,38.31,54873,26.29,39.44,56441,27.04,40.56,58010,27.80,41.12,59578,28.55,41.12,61146,29.30,41.12
DEN,9,51947,24.89,37.34,53678,25.72,38.58,55410,26.55,39.83,57141,27.38,41.07,58872,28.21,41.12,60603,29.04,41.12,62335,29.87,41.12,64066,30.70,41.12,65797,31.53,41.12,67528,32.36,41.12
DEN,10,57206,27.41,41.12,59112,28.32,41.12,61019,29.24,41.12,62925,30.15,41.12,64831,31.06,41.12,66738,31.98,41.12,68644,32.89,41.12,70551,33.80,41.12,72457,34.72,41.12,74364,35.63,41.12
DEN,11,62850,30.11,41.12,64945,31.12,41.12,67040,32.12,41.12,69136,33.13,41.12,71231,34.13,41.12,73326,35.13,41.12,75421,36.14,41.12,77516,37.14,41.12,79611,38.15,41.12,81706,39.15,41.12
DEN,12,75333,36.10,41.12,77844,37.30,41.12,80356,38.50,41.12,82868,39.71,41.12,85379,40.91,41.12,87891,42.11,42.11,90403,43.32,43.32,92914,44.52,44.52,95426,45.72,45.72,97938,46.93,46.93
DEN,13,89580,42.92,42.92,92566,44.35,44.35,95552,45.78,45.78,98538,47.22,47.22,101524,48.65,48.65,104510,50.08,50.08,107495,51.51,51.51,110481,52.94,52.94,113467,54.37,54.37,116453,55.80,55.80
DEN,14,105856,50.72,50.72,109385,52.41,52.41,112913,54.10,54.10,116442,55.79,55.79,119970,57.48,57.48,123499,59.18,59.18,127028,60.87,60.87,130556,62.56,62.56,134085,64.25,64.25,137613,65.94,65.94
DEN,15,124517,59.66,59.66,128668,61.65,61.65,132819,63.64,63.64,136970,65.63,65.63,141121,67.62,67.62,145272,69.61,69.61,149423,71.60,71.60,153574,73.59,73.59,157725,75.57,75.57,158700,76.04,76.04
DET,1,22536,10.80,16.20,23289,11.16,16.74,24039,11.52,17.28,24784,11.88,17.82,25534,12.23,18.35,25973,12.45,18.68,26714,12.80,19.20,27461,13.16,19.74,27490,13.17,19.76,28183,13.50,20.25
DET,2,25338,12.14,18.21,25941,12.43,18.65,26780,12.83,19.25,27490,13.17,19.76,27800,13.32,19.98,28618,13.71,20.57,29435,14.10,21.15,30253,14.50,21.75,31071,14.89,22.34,31889,15.28,22.92
DET,3,27646,13.25,19.88,28568,13.69,20.54,29490,14.13,21.20,30412,14.57,21.86,31334,15.01,22.52,32256,15.46,23.19,33178,15.90,23.85,34100,16.34,24.51,35022,16.78,25.17,35944,17.22,25.83
DET,4,31036,14.87,22.31,32071,15.37,23.06,33106,15.86,23.79,34141,16.36,24.54,35176,16.85,25.28,36211,17.35,26.03,37246,17.85,26.78,38281,18.34,27.51,39315,18.84,28.26,40350,19.33,29.00
DET,5,34723,16.64,24.96,35881,17.19,25.79,37038,17.75,26.63,38196,18.30,27.45,39354,18.86,28.29,40512,19.41,29.12,41669,19.97,29.96,42827,20.52,30.78,43985,21.08,31.62,45143,21.63,32.45
DET,6,38706,18.55,27.83,39997,19.16,28.74,41287,19.78,29.67,42578,20.40,30.60,43868,21.02,31.53,45159,21.64,32.46,46449,22.26,33.39,47740,22.87,34.31,49030,23.49,35.24,50321,24.11,36.17
DET,7,43012,20.61,30.92,44445,21.30,31.95,45879,21.98,32.97,47312,22.67,34.01,48745,23.36,35.04,50178,24.04,36.06,51612,24.73,37.10,53045,25.42,38.13,54478,26.10,39.15,55911,26.79,40.19
DET,8,47634,22.82,34.23,49223,23.59,35.39,50811,24.35,36.53,52399,25.11,37.67,53988,25.87,38.81,55576,26.63,39.95,57165,27.39,41.09,58753,28.15,41.64,60341,28.91,41.64,61930,29.67,41.64
DET,9,52613,25.21,37.82,54366,26.05,39.08,56120,26.89,40.34,57873,27.73,41.60,59626,28.57,41.64,61380,29.41,41.64,63133,30.25,41.64,64887,31.09,41.64,66640,31.93,41.64,68393,32.77,41.64
DET,10,57939,27.76,41.64,59870,28.69,41.64,61801,29.61,41.64,63731,30.54,41.64,65662,31.46,41.64,67593,32.39,41.64,69524,33.31,41.64,71455,34.24,41.64,73386,35.16,41.64,75316,36.09,41.64
DET,11,63656,30.50,41.64,65778,31.52,41.64,67900,32.53,41.64,70022,33.55,41.64,72143,34.57,41.64,74265,35.58,41.64,76387,36.60,41.64,78509,37.62,41.64,80631,38.63,41.64,82753,39.65,41.64
DET,12,76298,36.56,41.64,78842,37.78,41.64,81386,39.00,41.64,83930,40.22,41.64,86473,41.43,41.64,89017,42.65,42.65,91561,43.87,43.87,94105,45.09,45.09,96649,46.31,46.31,99193,47.53,47.53
DET,13,90728,43.47,43.47,93752,44.92,44.92,96777,46.37,46.37,99801,47.82,47.82,102825,49.27,49.27,105849,50.72,50.72,108873,52.17,52.17,111897,53.62,53.62,114921,55.07,55.07,117945,56.51,56.51
DET,14,107213,51.37,51.37,110786,53.08,53.08,114360,54.80,54.80,117934,56.51,56.51,121508,58.22,58.22,125081,59.93,59.93,128655,61.65,61.65,132229,63.36,63.36,135803,65.07,65.07,139377,66.78,66.78
DET,15,126113,60.43,60.43,130317,62.44,62.44,134521,64.46,64.46,138725,66.47,66.47,142929,68.49,68.49,147134,70.50,70.50,151338,72.51,72.51,155542,74.53,74.53,158700,76.04,76.04,158700,76.04,76.04
DFW,1,21915,10.50,15.75,22647,10.85,16.28,23376,11.20,16.80,24101,11.55,17.33,24830,11.90,17.85,25257,12.10,18.15,25978,12.45,18.68,26704,12.80,19.20,26732,12.81,19.22,27407,13.13,19.70
DFW,2,24640,11.81,17.72,25226,12.09,18.14,26042,12.48,18.72,26732,12.81,19.22,27034,12.95,19.43,27829,13.33,20.00,28624,13.72,20.58,29419,14.10,21.15,30215,14.48,21.72,31010,14.86,22.29
DFW,3,26884,12.88,19.32,27781,13.31,19.97,28677,13.74,20.61,29574,14.17,21.26,30470,14.60,21.90,31367,15.03,22.55,32264,15.46,23.19,33160,15.89,23.84,34057,16.32,24.48,34953,16.75,25.13
DFW,4,30181,14.46,21.69,31187,14.94,22.41,32194,15.43,23.15,33200,15.91,23.87,34206,16.39,24.59,35213,16.87,25.31,36219,17.35,26.03,37225,17.84,26.76,38232,18.32,27.48,39238,18.80,28.20
DFW,5,33766,16.18,24.27,34892,16.72,25.08,36018,17.26,25.89,37143,17.80,26.70,38269,18.34,27.51,39395,18.88,28.32,40521,19.42,29.13,41647,19.96,29.94,42773,20.49,30.74,43899,21.03,31.55
DFW,6,37639,18.03,27.05,38894,18.64,27.96,40149,19.24,28.86,41404,19.84,29.76,42659,20.44,30.66,43914,21.04,31.56,45169,21.64,32.46,46424,22.24,33.36,47679,22.85,34.28,48934,23.45,35.18
DFW,7,41827,20.04,30.06,43220,20.71,31.07,44614,21.38,32.07,46008,22.05,33.08,47402,22.71,34.07,48795,23.38,35.07,50189,24.05,36.08,51583,24.72,37.08,52977,25.38,38.07,54370,26.05,39.08
DFW,8,46322,22.20,33.30,47866,22.94,34.41,49411,23.68,35.52,50955,24.42,36.63,52500,25.16,37.74,54044,25.90,38.85,55589,26.64,39.96,57134,27.38,40.50,58678,28.12,40.50,60223,28.86,40.50
DFW,9,51163,24.52,36.78,52868,25.33,38.00,54573,26.15,39.23,56278,26.97,40.46,57983,27.78,40.50,59688,28.60,40.50,61393,29.42,40.50,63098,30.23,40.50,64803,31.05,40.50,66508,31.87,40.50
DFW,10,56342,27.00,40.50,58220,27.90,40.50,60097,28.80,40.50,61975,29.70,40.50,63853,30.60,40.50,65730,31.49,40.50,67608,32.39,40.50,69485,33.29,40.50,71363,34.19,40.50,73241,35.09,40.50
DFW,11,61901,29.66,40.50,63965,30.65,40.50,66028,31.64,40.50,68092,32.63,40.50,70155,33.62,40.50,72219,34.60,40.50,74282,35.59,40.50,76345,36.58,40.50,78409,37.57,40.50,80472,38.56,40.50
DFW,12,74195,35.55,40.50,76669,36.74,40.50,79143,37.92,40.50,81616,39.11,40.50,84090,40.29,40.50,86564,41.48,41.48,89038,42.66,42.66,91511,43.85,43.85,93985,45.03,45.03,96459,46.22,46.22
DFW,13,88228,42.28,42.28,91169,43.68,43.68,94109,45.09,45.09,97050,46.50,46.50,99991,47.91,47.91,102932,49.32,49.32,105872,50.73,50.73,108813,52.14,52.14,111754,53.55,53.55,114694,54.96,54.96
DFW,14,104258,49.96,49.96,107733,51.62,51.62,111208,53.29,53.29,114684,54.95,54.95,118159,56.62,56.62,121634,58.28,58.28,125109,59.95,59.95,128585,61.61,61.61,132060,63.28,63.28,135535,64.94,64.94
DFW,15,122637,58.76,58.76,126725,60.72,60.72,130814,62.68,62.68,134902,64.64,64.64,138990,66.60,66.60,143078,68.56,68.56,147167,70.52,70.52,151255,72.47,72.47,155343,74.43,74.43,158700,76.04,76.04
GS,1,18161,8.70,13.05,18768,8.99,13.49,19372,9.28,13.92,19973,9.57,14.36,20577,9.86,14.79,20931,10.03,15.05,21528,10.32,15.48,22130,10.60,15.90,22153,10.61,15.92,22712,10.88,16.32
GS,2,20419,9.78,14.67,20905,10.02,15.03,21581,10.34,15.51,22153,10.61,15.92,22403,10.73,16.10,23062,11.05,16.58,23721,11.37,17.06,24380,11.68,17.52,25039,12.00,18.00,25698,12.31,18.47
GS,3,22279,10.68,16.02,23022,11.03,16.55,23765,11.39,17.09,24508,11.74,17.61,25251,12.10,18.15,25994,12.46,18.69,26737,12.81,19.22,27480,13.17,19.76,28223,13.52,20.28,28966,13.88,20.82
GS,4,25011,11.98,17.97,25845,12.38,18.57,26679,12.78,19.17,27513,13.18,19.77,28347,13.58,20.37,29181,13.98,20.97,30015,14.38,21.57,30849,14.78,22.17,31683,15.18,22.77,32517,15.58,23.37
GS,5,27982,13.41,20.12,28915,13.85,20.78,29848,14.30,21.45,30781,14.75,22.13,31714,15.20,22.80,32647,15.64,23.46,33580,16.09,24.14,34513,16.54,24.81,35446,16.98,25.47,36379,17.43,26.15
GS,6,31192,14.95,22.43,32232,15.44,23.16,33272,15.94,23.91,34312,16.44,24.66,35352,16.94,25.41,36392,17.44,26.16,37432,17.94,26.91,38472,18.43,27.65,39512,18.93,28.40,40552,19.43,29.15
GS,7,34662,16.61,24.92,35817,17.16,25.74,36972,17.72,26.58,38127,18.27,27.41,39282,18.82,28.23,40437,19.38,29.07,41592,19.93,29.90,42747,20.48,30.72,43902,21.04,31.56,45057,21.59,32.39
GS,8,38387,18.39,27.59,39667,19.01,28.52,40947,19.62,29.43,42227,20.23,30.35,43507,20.85,31.28,44787,21.46,32.19,46067,22.07,33.11,47347,22.69,33.56,48627,23.30,33.56,49907,23.91,33.56
GS,9,42399,20.32,30.48,43812,20.99,31.49,45225,21.67,32.51,46638,22.35,33.53,48051,23.02,33.56,49464,23.70,33.56,50877,24.38,33.56,52290,25.06,33.56,53703,25.73,33.56,55116,26.41,33.56
GS,10,46691,22.37,33.56,48247,23.12,33.56,49803,23.86,33.56,51359,24.61,33.56,52915,25.35,33.56,54471,26.10,33.56,56027,26.85,33.56,57583,27.59,33.56,59139,28.34,33.56,60695,29.08,33.56
GS,11,51298,24.58,33.56,53008,25.40,33.56,54718,26.22,33.56,56428,27.04,33.56,58138,27.86,33.56,59848,28.68,33.56,61558,29.50,33.56,63268,30.32,33.56,64978,31.13,33.56,66688,31.95,33.56
GS,12,61486,29.46,33.56,63536,30.44,33.56,65586,31.43,33.56,67636,32.41,33.56,69686,33.39,33.56,71736,34.37,34.37,73786,35.36,35.36,75836,36.34,36.34,77886,37.32,37.32,79936,38.30,38.30
GS,13,73115,35.03,35.03,75552,36.20,36.20,77989,37.37,37.37,80426,38.54,38.54,82863,39.70,39.70,85300,40.87,40.87,87737,42.04,42.04,90174,43.21,43.21,92611,44.38,44.38,95048,45.54,45.54
GS,14,86399,41.40,41.40,89279,42.78,42.78,92159,44.16,44.16,95039,45.54,45.54,97919,46.92,46.92,100799,48.30,48.30,103679,49.68,49.68,106559,51.06,51.06,109439,52.44,52.44,112319,53.82,53.82
GS,15,101630,48.70,48.70,105018,50.32,50.32,108406,51.94,51.94,111794,53.57,53.57,115182,55.19,55.19,118570,56.81,56.81,121958,58.44,58.44,125346,60.06,60.06,128734,61.68,61.68,132122,63.31,63.31
HAR,1,22850,10.95,16.43,23614,11.31,16.97,24374,11.68,17.52,25130,12.04,18.06,25890,12.41,18.62,26335,12.62,18.93,27087,12.98,19.47,27844,13.34,20.01,27873,13.36,20.04,28576,13.69,20.54
HAR,2,25691,12.31,18.47,26303,12.60,18.90,27153,13.01,19.52,27873,13.36,20.04,28187,13.51,20.27,29017,13.90,20.85,29846,14.30,21.45,30675,14.70,22.05,31504,15.10,22.65,32333,15.49,23.24
HAR,3,28031,13.43,20.15,28966,13.88,20.82,29901,14.33,21.50,30836,14.78,22.17,31771,15.22,22.83,32706,15.67,23.51,33640,16.12,24.18,34575,16.57,24.86,35510,17.01,25.52,36445,17.46,26.19
HAR,4,31469,15.08,22.62,32518,15.58,23.37,33568,16.08,24.12,34617,16.59,24.89,35666,17.09,25.64,36716,17.59,26.39,37765,18.10,27.15,38814,18.60,27.90,39864,19.10,28.65,40913,19.60,29.40
HAR,5,35207,16.87,25.31,36381,17.43,26.15,37555,17.99,26.99,38729,18.56,27.84,39903,19.12,28.68,41076,19.68,29.52,42250,20.24,30.36,43424,20.81,31.22,44598,21.37,32.06,45772,21.93,32.90
HAR,6,39246,18.80,28.20,40554,19.43,29.15,41863,20.06,30.09,43171,20.69,31.04,44480,21.31,31.97,45788,21.94,32.91,47097,22.57,33.86,48405,23.19,34.79,49714,23.82,35.73,51023,24.45,36.68
HAR,7,43612,20.90,31.35,45065,21.59,32.39,46518,22.29,33.44,47971,22.99,34.49,49425,23.68,35.52,50878,24.38,36.57,52331,25.07,37.61,53784,25.77,38.66,55237,26.47,39.71,56691,27.16,40.74
HAR,8,48299,23.14,34.71,49909,23.91,35.87,51520,24.69,37.04,53130,25.46,38.19,54741,26.23,39.35,56351,27.00,40.50,57961,27.77,41.66,59572,28.54,42.23,61182,29.32,42.23,62793,30.09,42.23
HAR,9,53346,25.56,38.34,55124,26.41,39.62,56902,27.26,40.89,58680,28.12,42.18,60458,28.97,42.23,62236,29.82,42.23,64013,30.67,42.23,65791,31.52,42.23,67569,32.38,42.23,69347,33.23,42.23
HAR,10,58747,28.15,42.23,60704,29.09,42.23,62662,30.02,42.23,64620,30.96,42.23,66578,31.90,42.23,68535,32.84,42.23,70493,33.78,42.23,72451,34.72,42.23,74409,35.65,42.23,76366,36.59,42.23
HAR,11,64543,30.93,42.23,66695,31.96,42.23,68846,32.99,42.23,70998,34.02,42.23,73149,35.05,42.23,75301,36.08,42.23,77452,37.11,42.23,79604,38.14,42.23,81755,39.17,42.23,83907,40.20,42.23
HAR,12,77362,37.07,42.23,79941,38.30,42.23,82520,39.54,42.23,85100,40.78,42.23,87679,42.01,42.23,90258,43.25,43.25,92838,44.48,44.48,95417,45.72,45.72,97996,46.96,46.96,100575,48.19,48.19
HAR,13,91993,44.08,44.08,95060,45.55,45.55,98126,47.02,47.02,101192,48.49,48.49,104258,49.96,49.96,107324,51.43,51.43,110391,52.89,52.89,113457,54.36,54.36,116523,55.83,55.83,119589,57.30,57.30
HAR,14,108707,52.09,52.09,112331,53.82,53.82,115954,55.56,55.56,119578,57.30,57.30,123202,59.03,59.03,126825,60.77,60.77,130449,62.51,62.51,134073,64.24,64.24,137696,65.98,65.98,141320,67.71,67.71
HAR,15,127871,61.27,61.27,132134,63.31,63.31,136396,65.36,65.36,140659,67.40,67.40,144922,69.44,69.44,149185,71.48,71.48,153448,73.53,73.53,157710,75.57,75.57,158700,76.04,76.04,158700,76.04,76.04
HI,1,21159,10.14,15.21,21867,10.48,15.72,22570,10.81,16.22,23271,11.15,16.73,23974,11.49,17.24,24387,11.69,17.54,25082,12.02,18.03,25784,12.35,18.53,25810,12.37,18.56,26462,12.68,19.02
HI,2,23790,11.40,17.10,24356,11.67,17.51,25144,12.05,18.08,25810,12.37,18.56,26102,12.51,18.77,26870,12.87,19.31,27637,13.24,19.86,28405,13.61,20.42,29173,13.98,20.97,29941,14.35,21.53
HI,3,25957,12.44,18.66,26823,12.85,19.28,27689,13.27,19.91,28554,13.68,20.52,29420,14.10,21.15,30286,14.51,21.77,31151,14.93,22.40,32017,15.34,23.01,32883,15.76,23.64,33748,16.17,24.26
HI,4,29140,13.96,20.94,30112,14.43,21.65,31084,14.89,22.34,32055,15.36,23.04,33027,15.83,23.75,33999,16.29,24.44,34970,16.76,25.14,35942,17.22,25.83,36914,17.69,26.54,37886,18.15,27.23
HI,5,32602,15.62,23.43,33689,16.14,24.21,34776,16.66,24.99,35863,17.18,25.77,36950,17.70,26.55,38037,18.23,27.35,39124,18.75,28.13,40211,19.27,28.91,41298,19.79,29.69,42385,20.31,30.47
HI,6,36342,17.41,26.12,37554,17.99,26.99,38765,18.57,27.86,39977,19.16,28.74,41189,19.74,29.61,42400,20.32,30.48,43612,20.90,31.35,44824,21.48,32.22,46035,22.06,33.09,47247,22.64,33.96
HI,7,40385,19.35,29.03,41730,20.00,30.00,43076,20.64,30.96,44422,21.29,31.94,45767,21.93,32.90,47113,22.57,33.86,48459,23.22,34.83,49805,23.86,35.79,51150,24.51,36.77,52496,25.15,37.73
HI,8,44725,21.43,32.15,46216,22.14,33.21,47707,22.86,34.29,49199,23.57,35.36,50690,24.29,36.44,52181,25.00,37.50,53673,25.72,38.58,55164,26.43,39.11,56655,27.15,39.11,58147,27.86,39.11
HI,9,49399,23.67,35.51,51045,24.46,36.69,52692,25.25,37.88,54338,26.04,39.06,55984,26.83,39.11,57631,27.61,39.11,59277,28.40,39.11,60923,29.19,39.11,62569,29.98,39.11,64216,30.77,39.11
