LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
BOS,13,105654,50.62,50.62,109175,52.31,52.31,112697,54.00,54.00,116219,55.69,55.69,119740,57.37,57.37,123262,59.06,59.06,126783,60.75,60.75,130305,62.44,62.44,133826,64.12,64.12,137348,65.81,65.81
BOS,14,124851,59.82,59.82,129013,61.82,61.82,133174,63.81,63.81,137336,65.81,65.81,141498,67.80,67.80,145659,69.79,69.79,149821,71.79,71.79,153982,73.78,73.78,158144,75.78,75.78,162305,77.77,77.77
BOS,15,146859,70.37,70.37,151754,72.71,72.71,156649,75.06,75.06,161544,77.40,77.40,166440,79.75,79.75,171335,82.10,82.10,176230,84.44,84.44,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48
BU,1,24364,11.67,17.51,25181,12.07,18.11,25991,12.45,18.68,26797,12.84,19.26,27607,13.23,19.85,28080,13.45,20.18,28882,13.84,20.76,29689,14.23,21.35,29722,14.24,21.36,30478,14.60,21.90
BU,2,27395,13.13,19.70,28048,13.44,20.16,28955,13.87,20.81,29722,14.24,21.36,30057,14.40,21.60,30941,14.83,22.25,31826,15.25,22.88,32710,15.67,23.51,33594,16.10,24.15,34478,16.52,24.78
BU,3,29892,14.32,21.48,30888,14.80,22.20,31885,15.28,22.92,32881,15.76,23.64,33878,16.23,24.35,34874,16.71,25.07,35870,17.19,25.79,36867,17.67,26.51,37863,18.14,27.21,38860,18.62,27.93
BU,4,33555,16.08,24.12,34674,16.61,24.92,35792,17.15,25.73,36910,17.69,26.54,38029,18.22,27.33,39147,18.76,28.14,40266,19.29,28.94,41384,19.83,29.75,42502,20.37,30.56,43621,20.90,31.35
BU,5,37542,17.99,26.99,38793,18.59,27.89,40045,19.19,28.79,41296,19.79,29.69,42547,20.39,30.59,43798,20.99,31.49,45050,21.59,32.39,46301,22.19,33.29,47552,22.78,34.17,48804,23.38,35.07
BU,6,41849,20.05,30.08,43244,20.72,31.08,44639,21.39,32.09,46034,22.06,33.09,47429,22.73,34.10,48824,23.39,35.09,50219,24.06,36.09,51614,24.73,37.10,53009,25.40,38.10,54404,26.07,39.11
BU,7,46504,22.28,33.42,48054,23.03,34.55,49603,23.77,35.66,51153,24.51,36.77,52702,25.25,37.88,54252,26.00,39.00,55802,26.74,40.11,57351,27.48,41.22,58901,28.22,42.33,60450,28.97,43.46
BU,8,51502,24.68,37.02,53218,25.50,38.25,54934,26.32,39.48,56651,27.14,40.71,58367,27.97,41.96,60083,28.79,43.19,61800,29.61,44.42,63516,30.43,45.02,65232,31.26,45.02,66948,32.08,45.02
BU,9,56884,27.26,40.89,58780,28.16,42.24,60676,29.07,43.61,62572,29.98,44.97,64469,30.89,45.02,66365,31.80,45.02,68261,32.71,45.02,70157,33.62,45.02,72054,34.53,45.02,73950,35.43,45.02
BU,10,62641,30.01,45.02,64730,31.02,45.02,66818,32.02,45.02,68906,33.02,45.02,70994,34.02,45.02,73083,35.02,45.02,75171,36.02,45.02,77259,37.02,45.02,79348,38.02,45.02,81436,39.02,45.02
BU,11,68824,32.98,45.02,71118,34.08,45.02,73411,35.18,45.02,75705,36.27,45.02,77999,37.37,45.02,80292,38.47,45.02,82586,39.57,45.02,84879,40.67,45.02,87173,41.77,45.02,89467,42.87,45.02
BU,12,82492,39.53,45.02,85242,40.84,45.02,87992,42.16,45.02,90742,43.48,45.02,93492,44.80,45.02,96242,46.11,46.11,98992,47.43,47.43,101743,48.75,48.75,104493,50.07,50.07,107243,51.39,51.39
BU,13,98093,47.00,47.00,101362,48.57,48.57,104632,50.14,50.14,107901,51.70,51.70,111171,53.27,53.27,114440,54.83,54.83,117710,56.40,56.40,120979,57.97,57.97,124249,59.53,59.53,127518,61.10,61.10
BU,14,115916,55.54,55.54,119780,57.39,57.39,123644,59.24,59.24,127507,61.10,61.10,131371,62.95,62.95,135235,64.80,64.80,139099,66.65,66.65,142962,68.50,68.50,146826,70.35,70.35,150690,72.20,72.20
BU,15,136349,65.33,65.33,140893,67.51,67.51,145438,69.69,69.69,149983,71.87,71.87,154528,74.04,74.04,159073,76.22,76.22,163618,78.40,78.40,168163,80.58,80.58,172708,82.75,82.75,176300,84.48,84.48
CC,1,23565,11.29,16.94,24356,11.67,17.51,25138,12.05,18.08,25919,12.42,18.63,26702,12.79,19.19,27159,13.01,19.52,27935,13.39,20.09,28716,13.76,20.64,28747,13.77,20.66,29478,14.12,21.18
CC,2,26497,12.70,19.05,27128,13.00,19.50,28005,13.42,20.13,28747,13.77,20.66,29072,13.93,20.90,29927,14.34,21.51,30782,14.75,22.13,31637,15.16,22.74,32492,15.57,23.36,33347,15.98,23.97
CC,3,28912,13.85,20.78,29876,14.32,21.48,30839,14.78,22.17,31803,15.24,22.86,32767,15.70,23.55,33731,16.16,24.24,34694,16.62,24.93,35658,17.09,25.64,36622,17.55,26.33,37586,18.01,27.02
CC,4,32455,15.55,23.33,33537,16.07,24.11,34618,16.59,24.89,35700,17.11,25.67,36782,17.62,26.43,37864,18.14,27.21,38945,18.66,27.99,40027,19.18,28.77,41109,19.70,29.55,42191,20.22,30.33
CC,5,36311,17.40,26.10,37521,17.98,26.97,38732,18.56,27.84,39942,19.14,28.71,41152,19.72,29.58,42362,20.30,30.45,43573,20.88,31.32,44783,21.46,32.19,45993,22.04,33.06,47203,22.62,33.93
CC,6,40477,19.39,29.09,41826,20.04,30.06,43176,20.69,31.04,44525,21.33,32.00,45874,21.98,32.97,47223,22.63,33.95,48573,23.27,34.91,49922,23.92,35.88,51271,24.57,36.86,52620,25.21,37.82
CC,7,44979,21.55,32.33,46478,22.27,33.41,47977,22.99,34.49,49476,23.71,35.57,50974,24.42,36.63,52473,25.14,37.71,53972,25.86,38.79,55471,26.58,39.87,56970,27.30,40.95,58468,28.02,42.03
CC,8,49813,23.87,35.81,51473,24.66,36.99,53133,25.46,38.19,54793,26.25,39.38,56453,27.05,40.58,58113,27.85,41.78,59773,28.64,42.96,61433,29.44,43.55,63093,30.23,43.55,64753,31.03,43.55
CC,9,55019,26.36,39.54,56853,27.24,40.86,58687,28.12,42.18,60521,29.00,43.50,62355,29.88,43.55,64189,30.76,43.55,66023,31.64,43.55,67857,32.51,43.55,69691,33.39,43.55,71525,34.27,43.55
CC,10,60588,29.03,43.55,62607,30.00,43.55,64627,30.97,43.55,66647,31.93,43.55,68667,32.90,43.55,70687,33.87,43.55,72706,34.84,43.55,74726,35.81,43.55,76746,36.77,43.55,78766,37.74,43.55
CC,11,66568,31.90,43.55,68786,32.96,43.55,71004,34.02,43.55,73223,35.09,43.55,75441,36.15,43.55,77660,37.21,43.55,79878,38.27,43.55,82096,39.34,43.55,84315,40.40,43.55,86533,41.46,43.55
CC,12,79787,38.23,43.55,82447,39.51,43.55,85107,40.78,43.55,87767,42.05,43.55,90427,43.33,43.55,93087,44.60,44.60,95747,45.88,45.88,98407,47.15,47.15,101067,48.43,48.43,103727,49.70,49.70
CC,13,94877,45.46,45.46,98039,46.98,46.98,101201,48.49,48.49,104363,50.01,50.01,107526,51.52,51.52,110688,53.04,53.04,113850,54.55,54.55,117013,56.07,56.07,120175,57.58,57.58,123337,59.10,59.10
CC,14,112116,53.72,53.72,115853,55.51,55.51,119590,57.30,57.30,123327,59.09,59.09,127064,60.88,60.88,130801,62.67,62.67,134538,64.46,64.46,138275,66.26,66.26,142012,68.05,68.05,145749,69.84,69.84
CC,15,131878,63.19,63.19,136274,65.30,65.30,140670,67.40,67.40,145066,69.51,69.51,149462,71.62,71.62,153858,73.72,73.72,158254,75.83,75.83,162650,77.93,77.93,167046,80.04,80.04,171442,82.15,82.15
CHI,1,26058,12.49,18.74,26933,12.91,19.37,27798,13.32,19.98,28661,13.73,20.60,29527,14.15,21.23,30033,14.39,21.59,30891,14.80,22.20,31754,15.22,22.83,31789,15.23,22.85,32597,15.62,23.43
CHI,2,29301,14.04,21.06,29998,14.37,21.56,30968,14.84,22.26,31789,15.23,22.85,32148,15.40,23.10,33093,15.86,23.79,34039,16.31,24.47,34985,16.76,25.14,35930,17.22,25.83,36876,17.67,26.51
CHI,3,31971,15.32,22.98,33036,15.83,23.75,34102,16.34,24.51,35168,16.85,25.28,36234,17.36,26.04,37299,17.87,26.81,38365,18.38,27.57,39431,18.89,28.34,40497,19.40,29.10,41562,19.91,29.87
CHI,4,35889,17.20,25.80,37085,17.77,26.66,38281,18.34,27.51,39477,18.92,28.38,40674,19.49,29.24,41870,20.06,30.09,43066,20.64,30.96,44262,21.21,31.82,45458,21.78,32.67,46655,22.36,33.54
CHI,5,40153,19.24,28.86,41491,19.88,29.82,42830,20.52,30.78,44168,21.16,31.74,45506,21.80,32.70,46845,22.45,33.68,48183,23.09,34.64,49521,23.73,35.60,50859,24.37,36.56,52198,25.01,37.52
CHI,6,44760,21.45,32.18,46252,22.16,33.24,47744,22.88,34.32,49236,23.59,35.39,50728,24.31,36.47,52220,25.02,37.53,53712,25.74,38.61,55204,26.45,39.68,56696,27.17,40.76,58188,27.88,41.82
CHI,7,49738,23.83,35.75,51396,24.63,36.95,53053,25.42,38.13,54710,26.21,39.32,56368,27.01,40.52,58025,27.80,41.70,59682,28.60,42.90,61340,29.39,44.09,62997,30.19,45.29,64655,30.98,46.47
CHI,8,55084,26.39,39.59,56919,27.27,40.91,58755,28.15,42.23,60591,29.03,43.55,62426,29.91,44.87,64262,30.79,46.19,66098,31.67,47.51,67933,32.55,48.15,69769,33.43,48.15,71604,34.31,48.15
CHI,9,60840,29.15,43.73,62868,30.12,45.18,64896,31.10,46.65,66924,32.07,48.11,68952,33.04,48.15,70981,34.01,48.15,73009,34.98,48.15,75037,35.95,48.15,77065,36.93,48.15,79093,37.90,48.15
CHI,10,66998,32.10,48.15,69231,33.17,48.15,71465,34.24,48.15,73698,35.31,48.15,75932,36.38,48.15,78166,37.45,48.15,80399,38.52,48.15,82633,39.59,48.15,84866,40.66,48.15,87100,41.73,48.15
CHI,11,73611,35.27,48.15,76064,36.45,48.15,78517,37.62,48.15,80970,38.80,48.15,83423,39.97,48.15,85876,41.15,48.15,88329,42.32,48.15,90783,43.50,48.15,93236,44.67,48.15,95689,45.85,48.15
CHI,12,88229,42.28,48.15,91170,43.68,48.15,94112,45.09,48.15,97053,46.50,48.15,99994,47.91,48.15,102936,49.32,49.32,105877,50.73,50.73,108819,52.14,52.14,111760,53.55,53.55,114702,54.96,54.96
CHI,13,104915,50.27,50.27,108412,51.95,51.95,111909,53.62,53.62,115406,55.30,55.30,118902,56.97,56.97,122399,58.65,58.65,125896,60.32,60.32,129393,62.00,62.00,132890,63.68,63.68,136387,65.35,65.35
CHI,14,123978,59.40,59.40,128110,61.38,61.38,132243,63.37,63.37,136375,65.34,65.34,140508,67.33,67.33,144640,69.31,69.31,148773,71.29,71.29,152905,73.27,73.27,157038,75.25,75.25,161170,77.23,77.23
CHI,15,145831,69.88,69.88,150692,72.21,72.21,155553,74.53,74.53,160414,76.86,76.86,165275,79.19,79.19,170137,81.52,81.52,174998,83.85,83.85,176300,84.48,84.48,176300,84.48,84.48,176300,84.48,84.48
CIN,1,24396,11.69,17.54,25215,12.08,18.12,26025,12.47,18.71,26833,12.86,19.29,27643,13.25,19.88,28117,13.47,20.21,28920,13.86,20.79,29728,14.24,21.36,29761,14.26,21.39,30518,14.62,21.93
CIN,2,27432,13.14,19.71,28085,13.46,20.19,28993,13.89,20.84,29761,14.26,21.39,30097,14.42,21.63,30982,14.85,22.28,31868,15.27,22.91,32753,15.69,23.54,33638,16.12,24.18,34524,16.54,24.81
CIN,3,29931,14.34,21.51,30929,14.82,22.23,31927,15.30,22.95,32925,15.78,23.67,33922,16.25,24.38,34920,16.73,25.10,35918,17.21,25.82,36916,17.69,26.54,37913,18.17,27.26,38911,18.64,27.96
CIN,4,33600,16.10,24.15,34719,16.64,24.96,35839,17.17,25.76,36959,17.71,26.57,38079,18.25,27.38,39199,18.78,28.17,40319,19.32,28.98,41439,19.86,29.79,42559,20.39,30.59,43679,20.93,31.40
CIN,5,37592,18.01,27.02,38845,18.61,27.92,40098,19.21,28.82,41351,19.81,29.72,42604,20.41,30.62,43856,21.01,31.52,45109,21.61,32.42,46362,22.21,33.32,47615,22.82,34.23,48868,23.42,35.13
CIN,6,41905,20.08,30.12,43301,20.75,31.13,44698,21.42,32.13,46095,22.09,33.14,47492,22.76,34.14,48889,23.43,35.15,50286,24.09,36.14,51682,24.76,37.14,53079,25.43,38.15,54476,26.10,39.15
CIN,7,46566,22.31,33.47,48117,23.06,34.59,49669,23.80,35.70,51221,24.54,36.81,52772,25.29,37.94,54324,26.03,39.05,55875,26.77,40.16,57427,27.52,41.28,58979,28.26,42.39,60530,29.00,43.50
CIN,8,51570,24.71,37.07,53289,25.53,38.30,55007,26.36,39.54,56726,27.18,40.77,58444,28.00,42.00,60163,28.83,43.25,61881,29.65,44.48,63600,30.47,45.08,65318,31.30,45.08,67037,32.12,45.08
CIN,9,56959,27.29,40.94,58858,28.20,42.30,60757,29.11,43.67,62655,30.02,45.03,64554,30.93,45.08,66453,31.84,45.08,68352,32.75,45.08,70250,33.66,45.08,72149,34.57,45.08,74048,35.48,45.08
CIN,10,62724,30.05,45.08,64815,31.06,45.08,66906,32.06,45.08,68997,33.06,45.08,71089,34.06,45.08,73180,35.06,45.08,75271,36.07,45.08,77362,37.07,45.08,79453,38.07,45.08,81544,39.07,45.08
CIN,11,68915,33.02,45.08,71212,34.12,45.08,73509,35.22,45.08,75805,36.32,45.08,78102,37.42,45.08,80398,38.52,45.08,82695,39.62,45.08,84992,40.72,45.08,87288,41.82,45.08,89585,42.93,45.08
CIN,12,82601,39.58,45.08,85355,40.90,45.08,88108,42.22,45.08,90862,43.54,45.08,93616,44.86,45.08,96370,46.18,46.18,99124,47.50,47.50,101877,48.82,48.82,104631,50.13,50.13,107385,51.45,51.45
CIN,13,98223,47.06,47.06,101496,48.63,48.63,104770,50.20,50.20,108044,51.77,51.77,111318,53.34,53.34,114592,54.91,54.91,117866,56.48,56.48,121140,58.05,58.05,124413,59.61,59.61,127687,61.18,61.18
CIN,14,116070,55.62,55.62,119939,57.47,57.47,123807,59.32,59.32,127676,61.18,61.18,131545,63.03,63.03,135414,64.88,64.88,139283,66.74,66.74,143152,68.59,68.59,147021,70.45,70.45,150890,72.30,72.30
CIN,15,136529,65.42,65.42,141080,67.60,67.60,145631,69.78,69.78,150182,71.96,71.96,154733,74.14,74.14,159284,76.32,76.32,163835,78.50,78.50,168386,80.68,80.68,172937,82.86,82.86,176300,84.48,84.48
CLE,1,24459,11.72,17.58,25279,12.11,18.17,26092,12.50,18.75,26902,12.89,19.34,27714,13.28,19.92,28189,13.51,20.27,28995,13.89,20.84,29804,14.28,21.42,29837,14.30,21.45,30596,14.66,21.99
CLE,2,27502,13.18,19.77,28157,13.49,20.24,29067,13.93,20.90,29837,14.30,21.45,30174,14.46,21.69,31062,14.88,22.32,31949,15.31,22.97,32837,15.73,23.60,33724,16.16,24.24,34612,16.58,24.87
CLE,3,30008,14.38,21.57,31008,14.86,22.29,32009,15.34,23.01,33009,15.82,23.73,34009,16.30,24.45,35010,16.78,25.17,36010,17.25,25.88,37010,17.73,26.60,38011,18.21,27.32,39011,18.69,28.04
CLE,4,33686,16.14,24.21,34808,16.68,25.02,35931,17.22,25.83,37054,17.75,26.63,38177,18.29,27.44,39300,18.83,28.25,40422,19.37,29.06,41545,19.91,29.87,42668,20.44,30.66,43791,20.98,31.47
CLE,5,37688,18.06,27.09,38944,18.66,27.99,40200,19.26,28.89,41457,19.86,29.79,42713,20.47,30.71,43969,21.07,31.61,45225,21.67,32.51,46481,22.27,33.41,47737,22.87,34.31,48993,23.48,35.22
CLE,6,42012,20.13,30.20,43412,20.80,31.20,44813,21.47,32.21,46213,22.14,33.21,47614,22.81,34.22,49014,23.49,35.24,50415,24.16,36.24,51815,24.83,37.25,53215,25.50,38.25,54616,26.17,39.26
CLE,7,46685,22.37,33.56,48241,23.11,34.67,49796,23.86,35.79,51352,24.61,36.92,52907,25.35,38.03,54463,26.10,39.15,56019,26.84,40.26,57574,27.59,41.39,59130,28.33,42.50,60686,29.08,43.62
CLE,8,51702,24.77,37.16,53425,25.60,38.40,55148,26.42,39.63,56871,27.25,40.88,58594,28.08,42.12,60317,28.90,43.35,62040,29.73,44.60,63763,30.55,45.20,65486,31.38,45.20,67209,32.20,45.20
CLE,9,57105,27.36,41.04,59009,28.27,42.41,60912,29.19,43.79,62816,30.10,45.15,64720,31.01,45.20,66623,31.92,45.20,68527,32.84,45.20,70430,33.75,45.20,72334,34.66,45.20,74238,35.57,45.20
CLE,10,62885,30.13,45.20,64982,31.14,45.20,67078,32.14,45.20,69174,33.15,45.20,71271,34.15,45.20,73367,35.15,45.20,75464,36.16,45.20,77560,37.16,45.20,79656,38.17,45.20,81753,39.17,45.20
CLE,11,69092,33.11,45.20,71394,34.21,45.20,73697,35.31,45.20,76000,36.42,45.20,78302,37.52,45.20,80605,38.62,45.20,82907,39.73,45.20,85210,40.83,45.20,87512,41.93,45.20,89815,43.04,45.20
CLE,12,82813,39.68,45.20,85573,41.00,45.20,88334,42.33,45.20,91095,43.65,45.20,93856,44.97,45.20,96617,46.29,46.29,99378,47.62,47.62,102139,48.94,48.94,104899,50.26,50.26,107660,51.59,51.59
CLE,13,98474,47.18,47.18,101757,48.76,48.76,105039,50.33,50.33,108321,51.90,51.90,111603,53.48,53.48,114886,55.05,55.05,118168,56.62,56.62,121450,58.19,58.19,124732,59.77,59.77,128015,61.34,61.34
CLE,14,116367,55.76,55.76,120246,57.62,57.62,124125,59.48,59.48,128004,61.33,61.33,131882,63.19,63.19,135761,65.05,65.05,139640,66.91,66.91,143519,68.77,68.77,147398,70.63,70.63,151276,72.48,72.48
CLE,15,136879,65.59,65.59,141442,67.77,67.77,146004,69.96,69.96,150567,72.15,72.15,155130,74.33,74.33,159692,76.52,76.52,164255,78.70,78.70,168818,80.89,80.89,173380,83.08,83.08,176300,84.48,84.48
COL,1,24346,11.67,17.51,25163,12.06,18.09,25971,12.44,18.66,26777,12.83,19.25,27586,13.22,19.83,28059,13.44,20.16,28861,13.83,20.75,29667,14.22,21.33,29699,14.23,21.35,30455,14.59,21.89
COL,2,27375,13.12,19.68,28027,13.43,20.15,28933,13.86,20.79,29699,14.23,21.35,30035,14.39,21.59,30918,14.81,22.22,31802,15.24,22.86,32685,15.66,23.49,33569,16.08,24.12,34452,16.51,24.77
COL,3,29870,14.31,21.47,30865,14.79,22.19,31861,15.27,22.91,32857,15.74,23.61,33852,16.22,24.33,34848,16.70,25.05,35844,17.17,25.76,36839,17.65,26.48,37835,18.13,27.20,38831,18.61,27.92
COL,4,33530,16.07,24.11,34648,16.60,24.90,35765,17.14,25.71,36883,17.67,26.51,38000,18.21,27.32,39118,18.74,28.11,40236,19.28,28.92,41353,19.81,29.72,42471,20.35,30.53,43588,20.89,31.34
COL,5,37514,17.98,26.97,38764,18.57,27.86,40015,19.17,28.76,41265,19.77,29.66,42515,20.37,30.56,43766,20.97,31.46,45016,21.57,32.36,46267,22.17,33.26,47517,22.77,34.16,48767,23.37,35.06
COL,6,41818,20.04,30.06,43212,20.71,31.07,44606,21.37,32.06,46000,22.04,33.06,47394,22.71,34.07,48788,23.38,35.07,50182,24.05,36.08,51576,24.71,37.07,52970,25.38,38.07,54364,26.05,39.08
COL,7,46469,22.27,33.41,48018,23.01,34.52,49566,23.75,35.63,51115,24.49,36.74,52663,25.23,37.85,54212,25.98,38.97,55760,26.72,40.08,57308,27.46,41.19,58857,28.20,42.30,60405,28.94,43.41
COL,8,51463,24.66,36.99,53178,25.48,38.22,54893,26.30,39.45,56608,27.12,40.68,58323,27.95,41.93,60038,28.77,43.16,61753,29.59,44.39,63468,30.41,44.99,65183,31.23,44.99,66898,32.05,44.99
COL,9,56841,27.24,40.86,58736,28.14,42.21,60631,29.05,43.58,62526,29.96,44.94,64421,30.87,44.99,66316,31.78,44.99,68210,32.68,44.99,70105,33.59,44.99,72000,34.50,44.99,73895,35.41,44.99
COL,10,62595,29.99,44.99,64681,30.99,44.99,66768,31.99,44.99,68855,32.99,44.99,70942,33.99,44.99,73028,34.99,44.99,75115,35.99,44.99,77202,36.99,44.99,79289,37.99,44.99,81375,38.99,44.99
COL,11,68773,32.95,44.99,71065,34.05,44.99,73357,35.15,44.99,75648,36.25,44.99,77940,37.35,44.99,80232,38.44,44.99,82524,39.54,44.99,84816,40.64,44.99,87108,41.74,44.99,89400,42.84,44.99
COL,12,82430,39.50,44.99,85178,40.81,44.99,87926,42.13,44.99,90674,43.45,44.99,93423,44.76,44.99,96171,46.08,46.08,98919,47.40,47.40,101667,48.71,48.71,104415,50.03,50.03,107163,51.35,51.35
COL,13,98020,46.97,46.97,101287,48.53,48.53,104554,50.10,50.10,107821,51.66,51.66,111088,53.23,53.23,114355,54.79,54.79,117622,56.36,56.36,120889,57.92,57.92,124156,59.49,59.49,127423,61.06,61.06
COL,14,115830,55.50,55.50,119691,57.35,57.35,123552,59.20,59.20,127412,61.05,61.05,131273,62.90,62.90,135134,64.75,64.75,138995,66.60,66.60,142856,68.45,68.45,146717,70.30,70.30,150578,72.15,72.15
COL,15,136247,65.28,65.28,140789,67.46,67.46,145330,69.64,69.64,149872,71.81,71.81,154413,73.99,73.99,158955,76.16,76.16,163496,78.34,78.34,168038,80.52,80.52,172579,82.69,82.69,176300,84.48,84.48
CS,1,23888,11.45,17.18,24689,11.83,17.75,25483,12.21,18.32,26274,12.59,18.89,27067,12.97,19.46,27531,13.19,19.79,28318,13.57,20.36,29109,13.95,20.93,29141,13.96,20.94,29882,14.32,21.48
CS,2,26860,12.87,19.31,27499,13.18,19.77,28389,13.60,20.40,29141,13.96,20.94,29470,14.12,21.18,30337,14.54,21.81,31204,14.95,22.43,32071,15.37,23.06,32937,15.78,23.67,33804,16.20,24.30
CS,3,29308,14.04,21.06,30285,14.51,21.77,31262,14.98,22.47,32239,15.45,23.18,33216,15.92,23.88,34193,16.38,24.57,35170,16.85,25.28,36147,17.32,25.98,37123,17.79,26.69,38100,18.26,27.39
CS,4,32899,15.76,23.64,33996,16.29,24.44,35093,16.82,25.23,36189,17.34,26.01,37286,17.87,26.81,38382,18.39,27.59,39479,18.92,28.38,40575,19.44,29.16,41672,19.97,29.96,42769,20.49,30.74
CS,5,36808,17.64,26.46,38035,18.22,27.33,39262,18.81,28.22,40489,19.40,29.10,41716,19.99,29.99,42943,20.58,30.87,44169,21.16,31.74,45396,21.75,32.63,46623,22.34,33.51,47850,22.93,34.40
CS,6,41031,19.66,29.49,42399,20.32,30.48,43767,20.97,31.46,45135,21.63,32.45,46502,22.28,33.42,47870,22.94,34.41,49238,23.59,35.39,50606,24.25,36.38,51973,24.90,37.35,53341,25.56,38.34
CS,7,45595,21.85,32.78,47115,22.58,33.87,48634,23.30,34.95,50153,24.03,36.05,51673,24.76,37.14,53192,25.49,38.24,54711,26.22,39.33,56231,26.94,40.41,57750,27.67,41.51,59269,28.40,42.60
CS,8,50495,24.20,36.30,52178,25.00,37.50,53861,25.81,38.72,55544,26.61,39.92,57226,27.42,41.13,58909,28.23,42.35,60592,29.03,43.55,62275,29.84,44.15,63957,30.65,44.15,65640,31.45,44.15
CS,9,55772,26.72,40.08,57631,27.61,41.42,59491,28.51,42.77,61350,29.40,44.10,63209,30.29,44.15,65068,31.18,44.15,66927,32.07,44.15,68787,32.96,44.15,70646,33.85,44.15,72505,34.74,44.15
CS,10,61417,29.43,44.15,63465,30.41,44.15,65512,31.39,44.15,67560,32.37,44.15,69607,33.35,44.15,71655,34.33,44.15,73702,35.31,44.15,75750,36.30,44.15,77797,37.28,44.15,79845,38.26,44.15
CS,11,67479,32.33,44.15,69728,33.41,44.15,71977,34.49,44.15,74226,35.57,44.15,76474,36.64,44.15,78723,37.72,44.15,80972,38.80,44.15,83221,39.88,44.15,85470,40.95,44.15,87718,42.03,44.15
CS,12,80880,38.75,44.15,83576,40.05,44.15,86273,41.34,44.15,88969,42.63,44.15,91665,43.92,44.15,94362,45.21,45.21,97058,46.51,46.51,99755,47.80,47.80,102451,49.09,49.09,105147,50.38,50.38
CS,13,96176,46.08,46.08,99382,47.62,47.62,102587,49.16,49.16,105793,50.69,50.69,108999,52.23,52.23,112204,53.76,53.76,115410,55.30,55.30,118615,56.84,56.84,121821,58.37,58.37,125027,59.91,59.91
CS,14,113651,54.46,54.46,117439,56.27,56.27,121228,58.09,58.09,125016,59.90,59.90,128804,61.72,61.72,132593,63.53,63.53,136381,65.35,65.35,140169,67.16,67.16,143957,68.98,68.98,147746,70.79,70.79
CS,15,133684,64.06,64.06,138140,66.19,66.19,142597,68.33,68.33,147053,70.46,70.46,151509,72.60,72.60,155965,74.73,74.73,160421,76.87,76.87,164877,79.00,79.00,169333,81.14,81.14,173790,83.27,83.27
CT,1,23815,11.41,17.12,24614,11.79,17.69,25405,12.17,18.26,26194,12.55,18.83,26985,12.93,19.40,27448,13.15,19.73,28232,13.53,20.30,29020,13.91,20.87,29052,13.92,20.88,29791,14.27,21.41
CT,2,26778,12.83,19.25,27416,13.14,19.71,28303,13.56,20.34,29052,13.92,20.88,29380,14.08,21.12,30245,14.49,21.74,31109,14.91,22.37,31973,15.32,22.98,32837,15.73,23.60,33701,16.15,24.23
CT,3,29219,14.00,21.00,30193,14.47,21.71,31167,14.93,22.40,32141,15.40,23.10,33115,15.87,23.81,34089,16.33,24.50,35063,16.80,25.20,36037,17.27,25.91,37011,17.73,26.60,37985,18.20,27.30
CT,4,32799,15.72,23.58,33893,16.24,24.36,34986,16.76,25.14,36079,17.29,25.94,37172,17.81,26.72,38266,18.34,27.51,39359,18.86,28.29,40452,19.38,29.07,41545,19.91,29.87,42639,20.43,30.65
CT,5,36697,17.58,26.37,37920,18.17,27.26,39143,18.76,28.14,40366,19.34,29.01,41589,19.93,29.90,42812,20.51,30.77,44035,21.10,31.65,45258,21.69,32.54,46481,22.27,33.41,47705,22.86,34.29
CT,6,40907,19.60,29.40,42270,20.25,30.38,43634,20.91,31.37,44997,21.56,32.34,46361,22.21,33.32,47725,22.87,34.31,49088,23.52,35.28,50452,24.17,36.26,51815,24.83,37.25,53179,25.48,38.22
CT,7,45457,21.78,32.67,46971,22.51,33.77,48486,23.23,34.85,50001,23.96,35.94,51515,24.68,37.02,53030,25.41,38.12,54545,26.14,39.21,56060,26.86,40.29,57574,27.59,41.39,59089,28.31,42.47
CT,8,50342,24.12,36.18,52020,24.93,37.40,53697,25.73,38.60,55375,26.53,39.80,57052,27.34,41.01,58730,28.14,42.21,60408,28.94,43.41,62085,29.75,44.01,63763,30.55,44.01,65441,31.36,44.01
CT,9,55603,26.64,39.96,57456,27.53,41.30,59310,28.42,42.63,61163,29.31,43.97,63017,30.20,44.01,64870,31.08,44.01,66724,31.97,44.01,68578,32.86,44.01,70431,33.75,44.01,72285,34.64,44.01
CT,10,61231,29.34,44.01,63272,30.32,44.01,65313,31.30,44.01,67354,32.27,44.01,69396,33.25,44.01,71437,34.23,44.01,73478,35.21,44.01,75519,36.19,44.01,77561,37.16,44.01,79602,38.14,44.01
CT,11,67274,32.23,44.01,69516,33.31,44.01,71758,34.38,44.01,74000,35.46,44.01,76242,36.53,44.01,78484,37.61,44.01,80726,38.68,44.01,82968,39.75,44.01,85210,40.83,44.01,87452,41.90,44.01
