LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
BOS,13,110798,53.09,53.09,114491,54.86,54.86,118184,56.63,56.63,121877,58.40,58.40,125569,60.17,60.17,129262,61.94,61.94,132955,63.71,63.71,136648,65.48,65.48,140341,67.25,67.25,144034,69.01,69.01
BOS,14,130929,62.74,62.74,135293,64.83,64.83,139657,66.92,66.92,144021,69.01,69.01,148385,71.10,71.10,152749,73.19,73.19,157113,75.28,75.28,161477,77.37,77.37,165841,79.46,79.46,170205,81.55,81.55
BOS,15,154007,73.79,73.79,159141,76.25,76.25,164274,78.71,78.71,169407,81.17,81.17,174540,83.63,83.63,179673,86.09,86.09,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93
BU,1,25482,12.21,18.32,26338,12.62,18.93,27184,13.03,19.55,28028,13.43,20.15,28874,13.84,20.76,29369,14.07,21.11,30208,14.47,21.71,31052,14.88,22.32,31086,14.90,22.35,31882,15.28,22.92
BU,2,28653,13.73,20.60,29335,14.06,21.09,30284,14.51,21.77,31086,14.90,22.35,31437,15.06,22.59,32362,15.51,23.27,33286,15.95,23.93,34211,16.39,24.59,35136,16.84,25.26,36060,17.28,25.92
BU,3,31265,14.98,22.47,32307,15.48,23.22,33349,15.98,23.97,34392,16.48,24.72,35434,16.98,25.47,36477,17.48,26.22,37519,17.98,26.97,38561,18.48,27.72,39604,18.98,28.47,40646,19.48,29.22
BU,4,35096,16.82,25.23,36265,17.38,26.07,37435,17.94,26.91,38605,18.50,27.75,39775,19.06,28.59,40945,19.62,29.43,42115,20.18,30.27,43284,20.74,31.11,44454,21.30,31.95,45624,21.86,32.79
BU,5,39265,18.81,28.22,40575,19.44,29.16,41884,20.07,30.11,43193,20.70,31.05,44503,21.32,31.98,45812,21.95,32.93,47121,22.58,33.87,48431,23.21,34.82,49740,23.83,35.75,51050,24.46,36.69
BU,6,43771,20.97,31.46,45230,21.67,32.51,46688,22.37,33.56,48147,23.07,34.61,49605,23.77,35.66,51064,24.47,36.71,52523,25.17,37.76,53981,25.87,38.81,55440,26.56,39.84,56899,27.26,40.89
BU,7,48640,23.31,34.97,50261,24.08,36.12,51882,24.86,37.29,53503,25.64,38.46,55124,26.41,39.62,56746,27.19,40.79,58367,27.97,41.96,59988,28.74,43.11,61609,29.52,44.28,63231,30.30,45.45
BU,8,53866,25.81,38.72,55662,26.67,40.01,57458,27.53,41.30,59254,28.39,42.59,61050,29.25,43.88,62846,30.11,45.17,64642,30.97,46.46,66438,31.83,47.09,68234,32.69,47.09,70030,33.56,47.09
BU,9,59495,28.51,42.77,61478,29.46,44.19,63461,30.41,45.62,65444,31.36,47.04,67427,32.31,47.09,69410,33.26,47.09,71393,34.21,47.09,73375,35.16,47.09,75358,36.11,47.09,77341,37.06,47.09
BU,10,65517,31.39,47.09,67701,32.44,47.09,69885,33.49,47.09,72070,34.53,47.09,74254,35.58,47.09,76438,36.63,47.09,78623,37.67,47.09,80807,38.72,47.09,82991,39.77,47.09,85176,40.81,47.09
BU,11,71984,34.49,47.09,74383,35.64,47.09,76782,36.79,47.09,79181,37.94,47.09,81580,39.09,47.09,83979,40.24,47.09,86378,41.39,47.09,88777,42.54,47.09,91176,43.69,47.09,93575,44.84,47.09
BU,12,86279,41.34,47.09,89155,42.72,47.09,92031,44.10,47.09,94907,45.48,47.09,97783,46.85,47.09,100659,48.23,48.23,103535,49.61,49.61,106411,50.99,50.99,109287,52.37,52.37,112163,53.74,53.74
BU,13,102597,49.16,49.16,106016,50.80,50.80,109436,52.44,52.44,112856,54.08,54.08,116275,55.71,55.71,119695,57.35,57.35,123114,58.99,58.99,126534,60.63,60.63,129954,62.27,62.27,133373,63.91,63.91
BU,14,121238,58.09,58.09,125279,60.03,60.03,129320,61.96,61.96,133361,63.90,63.90,137402,65.84,65.84,141443,67.77,67.77,145484,69.71,69.71,149525,71.65,71.65,153566,73.58,73.58,157607,75.52,75.52
BU,15,142608,68.33,68.33,147361,70.61,70.61,152115,72.89,72.89,156868,75.16,75.16,161621,77.44,77.44,166374,79.72,79.72,171128,82.00,82.00,175881,84.27,84.27,180634,86.55,86.55,183500,87.93,87.93
CC,1,24590,11.78,17.67,25415,12.18,18.27,26232,12.57,18.86,27047,12.96,19.44,27863,13.35,20.03,28341,13.58,20.37,29150,13.97,20.96,29965,14.36,21.54,29998,14.37,21.56,30766,14.74,22.11
CC,2,27650,13.25,19.88,28308,13.56,20.34,29223,14.00,21.00,29998,14.37,21.56,30336,14.54,21.81,31228,14.96,22.44,32121,15.39,23.09,33013,15.82,23.73,33905,16.25,24.38,34797,16.67,25.01
CC,3,30170,14.46,21.69,31176,14.94,22.41,32181,15.42,23.13,33187,15.90,23.85,34193,16.38,24.57,35199,16.87,25.31,36205,17.35,26.03,37211,17.83,26.75,38217,18.31,27.47,39223,18.79,28.19
CC,4,33866,16.23,24.35,34995,16.77,25.16,36124,17.31,25.97,37253,17.85,26.78,38382,18.39,27.59,39511,18.93,28.40,40640,19.47,29.21,41768,20.01,30.02,42897,20.55,30.83,44026,21.10,31.65
CC,5,37890,18.16,27.24,39154,18.76,28.14,40417,19.37,29.06,41681,19.97,29.96,42944,20.58,30.87,44208,21.18,31.77,45471,21.79,32.69,46735,22.39,33.59,47998,23.00,34.50,49262,23.60,35.40
CC,6,42238,20.24,30.36,43646,20.91,31.37,45053,21.59,32.39,46461,22.26,33.39,47868,22.94,34.41,49276,23.61,35.42,50683,24.29,36.44,52091,24.96,37.44,53498,25.63,38.45,54906,26.31,39.47
CC,7,46936,22.49,33.74,48500,23.24,34.86,50065,23.99,35.99,51629,24.74,37.11,53194,25.49,38.24,54758,26.24,39.36,56323,26.99,40.49,57887,27.74,41.61,59452,28.49,42.74,61016,29.24,43.86
CC,8,51980,24.91,37.37,53713,25.74,38.61,55446,26.57,39.86,57179,27.40,41.10,58912,28.23,42.35,60645,29.06,43.59,62378,29.89,44.84,64111,30.72,45.44,65844,31.55,45.44,67577,32.38,45.44
CC,9,57412,27.51,41.27,59325,28.43,42.65,61239,29.34,44.01,63152,30.26,45.39,65065,31.18,45.44,66979,32.09,45.44,68892,33.01,45.44,70806,33.93,45.44,72719,34.84,45.44,74633,35.76,45.44
CC,10,63222,30.29,45.44,65330,31.30,45.44,67438,32.31,45.44,69546,33.32,45.44,71653,34.33,45.44,73761,35.34,45.44,75869,36.35,45.44,77977,37.36,45.44,80085,38.37,45.44,82192,39.38,45.44
CC,11,69463,33.28,45.44,71778,34.39,45.44,74093,35.50,45.44,76408,36.61,45.44,78723,37.72,45.44,81038,38.83,45.44,83353,39.94,45.44,85668,41.05,45.44,87983,42.16,45.44,90298,43.27,45.44
CC,12,83257,39.89,45.44,86032,41.22,45.44,88807,42.55,45.44,91583,43.88,45.44,94358,45.21,45.44,97133,46.54,46.54,99909,47.87,47.87,102684,49.20,49.20,105459,50.53,50.53,108234,51.86,51.86
CC,13,99003,47.44,47.44,102303,49.02,49.02,105603,50.60,50.60,108903,52.18,52.18,112203,53.76,53.76,115503,55.34,55.34,118803,56.93,56.93,122103,58.51,58.51,125402,60.09,60.09,128702,61.67,61.67
CC,14,116992,56.06,56.06,120892,57.93,57.93,124791,59.79,59.79,128691,61.66,61.66,132590,63.53,63.53,136489,65.40,65.40,140389,67.27,67.27,144288,69.14,69.14,148188,71.01,71.01,152087,72.87,72.87
CC,15,137614,65.94,65.94,142200,68.14,68.14,146787,70.33,70.33,151374,72.53,72.53,155961,74.73,74.73,160548,76.93,76.93,165134,79.13,79.13,169721,81.32,81.32,174308,83.52,83.52,178895,85.72,85.72
CHI,1,27255,13.06,19.59,28170,13.50,20.25,29074,13.93,20.90,29978,14.36,21.54,30882,14.80,22.20,31412,15.05,22.58,32309,15.48,23.22,33212,15.91,23.87,33248,15.93,23.90,34100,16.34,24.51
CHI,2,30646,14.68,22.02,31375,15.03,22.55,32390,15.52,23.28,33248,15.93,23.90,33623,16.11,24.17,34612,16.58,24.87,35601,17.06,25.59,36590,17.53,26.30,37579,18.01,27.02,38568,18.48,27.72
CHI,3,33439,16.02,24.03,34554,16.56,24.84,35669,17.09,25.64,36784,17.63,26.45,37899,18.16,27.24,39014,18.69,28.04,40128,19.23,28.85,41243,19.76,29.64,42358,20.30,30.45,43473,20.83,31.25
CHI,4,37537,17.99,26.99,38788,18.59,27.89,40039,19.18,28.77,41290,19.78,29.67,42541,20.38,30.57,43792,20.98,31.47,45044,21.58,32.37,46295,22.18,33.27,47546,22.78,34.17,48797,23.38,35.07
CHI,5,41996,20.12,30.18,43397,20.79,31.19,44797,21.46,32.19,46197,22.14,33.21,47598,22.81,34.22,48998,23.48,35.22,50399,24.15,36.23,51799,24.82,37.23,53200,25.49,38.24,54600,26.16,39.24
CHI,6,46815,22.43,33.65,48375,23.18,34.77,49935,23.93,35.90,51495,24.67,37.01,53056,25.42,38.13,54616,26.17,39.26,56176,26.92,40.38,57736,27.66,41.49,59296,28.41,42.62,60856,29.16,43.74
CHI,7,52022,24.93,37.40,53756,25.76,38.64,55490,26.59,39.89,57224,27.42,41.13,58958,28.25,42.38,60692,29.08,43.62,62426,29.91,44.87,64160,30.74,46.11,65894,31.57,47.36,67628,32.40,48.60
CHI,8,57612,27.61,41.42,59533,28.53,42.80,61454,29.45,44.18,63375,30.37,45.56,65296,31.29,46.94,67217,32.21,48.32,69138,33.13,49.70,71059,34.05,50.37,72980,34.97,50.37,74901,35.89,50.37
CHI,9,63633,30.49,45.74,65754,31.51,47.27,67875,32.52,48.78,69996,33.54,50.31,72117,34.56,50.37,74237,35.57,50.37,76358,36.59,50.37,78479,37.60,50.37,80600,38.62,50.37,82720,39.64,50.37
CHI,10,70074,33.58,50.37,72410,34.70,50.37,74746,35.82,50.37,77082,36.93,50.37,79419,38.05,50.37,81755,39.17,50.37,84091,40.29,50.37,86427,41.41,50.37,88763,42.53,50.37,91100,43.65,50.37
CHI,11,76990,36.89,50.37,79556,38.12,50.37,82122,39.35,50.37,84688,40.58,50.37,87254,41.81,50.37,89820,43.04,50.37,92386,44.27,50.37,94952,45.50,50.37,97518,46.73,50.37,100084,47.96,50.37
CHI,12,92279,44.22,50.37,95355,45.69,50.37,98431,47.16,50.37,101507,48.64,50.37,104583,50.11,50.37,107660,51.59,51.59,110736,53.06,53.06,113812,54.53,54.53,116888,56.01,56.01,119964,57.48,57.48
CHI,13,109732,52.58,52.58,113390,54.33,54.33,117047,56.08,56.08,120705,57.84,57.84,124362,59.59,59.59,128020,61.34,61.34,131677,63.09,63.09,135335,64.85,64.85,138992,66.60,66.60,142650,68.35,68.35
CHI,14,129671,62.13,62.13,133993,64.20,64.20,138315,66.27,66.27,142637,68.35,68.35,146959,70.42,70.42,151281,72.49,72.49,155603,74.56,74.56,159925,76.63,76.63,164247,78.70,78.70,168569,80.77,80.77
CHI,15,152527,73.08,73.08,157610,75.52,75.52,162694,77.96,77.96,167778,80.39,80.39,172862,82.83,82.83,177946,85.26,85.26,183030,87.70,87.70,183500,87.93,87.93,183500,87.93,87.93,183500,87.93,87.93
CIN,1,25482,12.21,18.32,26338,12.62,18.93,27184,13.03,19.55,28028,13.43,20.15,28874,13.84,20.76,29369,14.07,21.11,30208,14.47,21.71,31052,14.88,22.32,31086,14.90,22.35,31882,15.28,22.92
CIN,2,28653,13.73,20.60,29335,14.06,21.09,30284,14.51,21.77,31086,14.90,22.35,31437,15.06,22.59,32362,15.51,23.27,33286,15.95,23.93,34211,16.39,24.59,35136,16.84,25.26,36060,17.28,25.92
CIN,3,31265,14.98,22.47,32307,15.48,23.22,33349,15.98,23.97,34392,16.48,24.72,35434,16.98,25.47,36477,17.48,26.22,37519,17.98,26.97,38561,18.48,27.72,39604,18.98,28.47,40646,19.48,29.22
CIN,4,35096,16.82,25.23,36265,17.38,26.07,37435,17.94,26.91,38605,18.50,27.75,39775,19.06,28.59,40945,19.62,29.43,42115,20.18,30.27,43284,20.74,31.11,44454,21.30,31.95,45624,21.86,32.79
CIN,5,39265,18.81,28.22,40575,19.44,29.16,41884,20.07,30.11,43193,20.70,31.05,44503,21.32,31.98,45812,21.95,32.93,47121,22.58,33.87,48431,23.21,34.82,49740,23.83,35.75,51050,24.46,36.69
CIN,6,43771,20.97,31.46,45230,21.67,32.51,46688,22.37,33.56,48147,23.07,34.61,49605,23.77,35.66,51064,24.47,36.71,52523,25.17,37.76,53981,25.87,38.81,55440,26.56,39.84,56899,27.26,40.89
CIN,7,48640,23.31,34.97,50261,24.08,36.12,51882,24.86,37.29,53503,25.64,38.46,55124,26.41,39.62,56746,27.19,40.79,58367,27.97,41.96,59988,28.74,43.11,61609,29.52,44.28,63231,30.30,45.45
CIN,8,53866,25.81,38.72,55662,26.67,40.01,57458,27.53,41.30,59254,28.39,42.59,61050,29.25,43.88,62846,30.11,45.17,64642,30.97,46.46,66438,31.83,47.09,68234,32.69,47.09,70030,33.56,47.09
CIN,9,59495,28.51,42.77,61478,29.46,44.19,63461,30.41,45.62,65444,31.36,47.04,67427,32.31,47.09,69410,33.26,47.09,71393,34.21,47.09,73375,35.16,47.09,75358,36.11,47.09,77341,37.06,47.09
CIN,10,65517,31.39,47.09,67701,32.44,47.09,69885,33.49,47.09,72070,34.53,47.09,74254,35.58,47.09,76438,36.63,47.09,78623,37.67,47.09,80807,38.72,47.09,82991,39.77,47.09,85176,40.81,47.09
CIN,11,71984,34.49,47.09,74383,35.64,47.09,76782,36.79,47.09,79181,37.94,47.09,81580,39.09,47.09,83979,40.24,47.09,86378,41.39,47.09,88777,42.54,47.09,91176,43.69,47.09,93575,44.84,47.09
CIN,12,86279,41.34,47.09,89155,42.72,47.09,92031,44.10,47.09,94907,45.48,47.09,97783,46.85,47.09,100659,48.23,48.23,103535,49.61,49.61,106411,50.99,50.99,109287,52.37,52.37,112163,53.74,53.74
CIN,13,102597,49.16,49.16,106016,50.80,50.80,109436,52.44,52.44,112856,54.08,54.08,116275,55.71,55.71,119695,57.35,57.35,123114,58.99,58.99,126534,60.63,60.63,129954,62.27,62.27,133373,63.91,63.91
CIN,14,121238,58.09,58.09,125279,60.03,60.03,129320,61.96,61.96,133361,63.90,63.90,137402,65.84,65.84,141443,67.77,67.77,145484,69.71,69.71,149525,71.65,71.65,153566,73.58,73.58,157607,75.52,75.52
CIN,15,142608,68.33,68.33,147361,70.61,70.61,152115,72.89,72.89,156868,75.16,75.16,161621,77.44,77.44,166374,79.72,79.72,171128,82.00,82.00,175881,84.27,84.27,180634,86.55,86.55,183500,87.93,87.93
CLE,1,25554,12.24,18.36,26412,12.66,18.99,27260,13.06,19.59,28107,13.47,20.21,28955,13.87,20.81,29451,14.11,21.17,30292,14.51,21.77,31139,14.92,22.38,31173,14.94,22.41,31972,15.32,22.98
CLE,2,28733,13.77,20.66,29417,14.10,21.15,30369,14.55,21.83,31173,14.94,22.41,31525,15.11,22.67,32452,15.55,23.33,33380,15.99,23.99,34307,16.44,24.66,35234,16.88,25.32,36161,17.33,26.00
CLE,3,31352,15.02,22.53,32398,15.52,23.28,33443,16.02,24.03,34488,16.53,24.80,35533,17.03,25.55,36579,17.53,26.30,37624,18.03,27.05,38669,18.53,27.80,39715,19.03,28.55,40760,19.53,29.30
CLE,4,35194,16.86,25.29,36367,17.43,26.15,37540,17.99,26.99,38713,18.55,27.83,39886,19.11,28.67,41059,19.67,29.51,42233,20.24,30.36,43406,20.80,31.20,44579,21.36,32.04,45752,21.92,32.88
CLE,5,39375,18.87,28.31,40688,19.50,29.25,42001,20.13,30.20,43314,20.75,31.13,44627,21.38,32.07,45940,22.01,33.02,47253,22.64,33.96,48566,23.27,34.91,49880,23.90,35.85,51193,24.53,36.80
CLE,6,43894,21.03,31.55,45356,21.73,32.60,46819,22.43,33.65,48282,23.13,34.70,49744,23.84,35.76,51207,24.54,36.81,52670,25.24,37.86,54133,25.94,38.91,55595,26.64,39.96,57058,27.34,41.01
CLE,7,48776,23.37,35.06,50402,24.15,36.23,52027,24.93,37.40,53653,25.71,38.57,55279,26.49,39.74,56905,27.27,40.91,58530,28.05,42.08,60156,28.82,43.23,61782,29.60,44.40,63408,30.38,45.57
CLE,8,54017,25.88,38.82,55818,26.75,40.13,57619,27.61,41.42,59420,28.47,42.71,61221,29.33,44.00,63022,30.20,45.30,64823,31.06,46.59,66624,31.92,47.22,68425,32.79,47.22,70226,33.65,47.22
CLE,9,59662,28.59,42.89,61651,29.54,44.31,63639,30.49,45.74,65627,31.45,47.18,67616,32.40,47.22,69604,33.35,47.22,71593,34.30,47.22,73581,35.26,47.22,75569,36.21,47.22,77558,37.16,47.22
CLE,10,65700,31.48,47.22,67891,32.53,47.22,70081,33.58,47.22,72272,34.63,47.22,74462,35.68,47.22,76653,36.73,47.22,78843,37.78,47.22,81033,38.83,47.22,83224,39.88,47.22,85414,40.93,47.22
CLE,11,72185,34.59,47.22,74591,35.74,47.22,76997,36.89,47.22,79403,38.05,47.22,81809,39.20,47.22,84214,40.35,47.22,86620,41.50,47.22,89026,42.66,47.22,91432,43.81,47.22,93838,44.96,47.22
CLE,12,86520,41.46,47.22,89404,42.84,47.22,92288,44.22,47.22,95173,45.60,47.22,98057,46.98,47.22,100941,48.37,48.37,103825,49.75,49.75,106709,51.13,51.13,109593,52.51,52.51,112477,53.89,53.89
CLE,13,102884,49.30,49.30,106313,50.94,50.94,109742,52.58,52.58,113172,54.23,54.23,116601,55.87,55.87,120030,57.51,57.51,123459,59.16,59.16,126889,60.80,60.80,130318,62.44,62.44,133747,64.09,64.09
CLE,14,121578,58.25,58.25,125630,60.20,60.20,129683,62.14,62.14,133735,64.08,64.08,137787,66.02,66.02,141839,67.96,67.96,145892,69.91,69.91,149944,71.85,71.85,153996,73.79,73.79,158049,75.73,75.73
CLE,15,143008,68.52,68.52,147774,70.81,70.81,152541,73.09,73.09,157307,75.37,75.37,162074,77.66,77.66,166841,79.94,79.94,171607,82.23,82.23,176374,84.51,84.51,181140,86.79,86.79,183500,87.93,87.93
COL,1,25465,12.20,18.30,26320,12.61,18.92,27166,13.02,19.53,28010,13.42,20.13,28855,13.83,20.75,29350,14.06,21.09,30188,14.46,21.69,31032,14.87,22.31,31066,14.89,22.34,31861,15.27,22.91
COL,2,28634,13.72,20.58,29316,14.05,21.08,30264,14.50,21.75,31066,14.89,22.34,31416,15.05,22.58,32340,15.50,23.25,33264,15.94,23.91,34188,16.38,24.57,35113,16.82,25.23,36037,17.27,25.91
COL,3,31244,14.97,22.46,32286,15.47,23.21,33327,15.97,23.96,34369,16.47,24.71,35411,16.97,25.46,36453,17.47,26.21,37494,17.97,26.96,38536,18.46,27.69,39578,18.96,28.44,40619,19.46,29.19
COL,4,35072,16.80,25.20,36242,17.37,26.06,37411,17.93,26.90,38580,18.49,27.74,39749,19.05,28.58,40918,19.61,29.42,42087,20.17,30.26,43256,20.73,31.10,44425,21.29,31.94,45594,21.85,32.78
COL,5,39239,18.80,28.20,40548,19.43,29.15,41856,20.06,30.09,43165,20.68,31.02,44473,21.31,31.97,45782,21.94,32.91,47090,22.56,33.84,48399,23.19,34.79,49707,23.82,35.73,51016,24.44,36.66
COL,6,43742,20.96,31.44,45200,21.66,32.49,46657,22.36,33.54,48115,23.05,34.58,49573,23.75,35.63,51030,24.45,36.68,52488,25.15,37.73,53946,25.85,38.78,55403,26.55,39.83,56861,27.25,40.88
COL,7,48607,23.29,34.94,50228,24.07,36.11,51848,24.84,37.26,53468,25.62,38.43,55088,26.40,39.60,56708,27.17,40.76,58328,27.95,41.93,59949,28.72,43.08,61569,29.50,44.25,63189,30.28,45.42
COL,8,53831,25.79,38.69,55625,26.65,39.98,57420,27.51,41.27,59215,28.37,42.56,61010,29.23,43.85,62805,30.09,45.14,64599,30.95,46.43,66394,31.81,47.06,68189,32.67,47.06,69984,33.53,47.06
COL,9,59456,28.49,42.74,61438,29.44,44.16,63419,30.39,45.59,65401,31.34,47.01,67382,32.29,47.06,69364,33.24,47.06,71346,34.19,47.06,73327,35.14,47.06,75309,36.08,47.06,77290,37.03,47.06
COL,10,65474,31.37,47.06,67657,32.42,47.06,69839,33.46,47.06,72022,34.51,47.06,74205,35.56,47.06,76388,36.60,47.06,78571,37.65,47.06,80754,38.69,47.06,82937,39.74,47.06,85119,40.79,47.06
COL,11,71936,34.47,47.06,74334,35.62,47.06,76731,36.77,47.06,79129,37.92,47.06,81526,39.06,47.06,83924,40.21,47.06,86321,41.36,47.06,88719,42.51,47.06,91116,43.66,47.06,93514,44.81,47.06
COL,12,86222,41.31,47.06,89096,42.69,47.06,91970,44.07,47.06,94844,45.45,47.06,97718,46.82,47.06,100592,48.20,48.20,103466,49.58,49.58,106340,50.95,50.95,109215,52.33,52.33,112089,53.71,53.71
COL,13,102529,49.13,49.13,105946,50.76,50.76,109364,52.40,52.40,112781,54.04,54.04,116198,55.68,55.68,119616,57.31,57.31,123033,58.95,58.95,126451,60.59,60.59,129868,62.23,62.23,133285,63.86,63.86
COL,14,121158,58.05,58.05,125197,59.99,59.99,129235,61.92,61.92,133273,63.86,63.86,137312,65.79,65.79,141350,67.73,67.73,145388,69.66,69.66,149426,71.60,71.60,153465,73.53,73.53,157503,75.47,75.47
COL,15,142514,68.29,68.29,147264,70.56,70.56,152014,72.84,72.84,156765,75.11,75.11,161515,77.39,77.39,166265,79.67,79.67,171015,81.94,81.94,175765,84.22,84.22,180515,86.49,86.49,183500,87.93,87.93
CS,1,25012,11.98,17.97,25852,12.39,18.59,26682,12.78,19.17,27511,13.18,19.77,28341,13.58,20.37,28827,13.81,20.72,29650,14.21,21.32,30479,14.60,21.90,30512,14.62,21.93,31294,14.99,22.49
CS,2,28124,13.48,20.22,28794,13.80,20.70,29725,14.24,21.36,30512,14.62,21.93,30857,14.79,22.19,31764,15.22,22.83,32672,15.66,23.49,33579,16.09,24.14,34487,16.52,24.78,35395,16.96,25.44
CS,3,30688,14.70,22.05,31711,15.19,22.79,32734,15.68,23.52,33757,16.17,24.26,34780,16.67,25.01,35803,17.16,25.74,36826,17.65,26.48,37850,18.14,27.21,38873,18.63,27.95,39896,19.12,28.68
CS,4,34448,16.51,24.77,35596,17.06,25.59,36744,17.61,26.42,37892,18.16,27.24,39041,18.71,28.07,40189,19.26,28.89,41337,19.81,29.72,42485,20.36,30.54,43634,20.91,31.37,44782,21.46,32.19
CS,5,38540,18.47,27.71,39826,19.08,28.62,41111,19.70,29.55,42396,20.31,30.47,43681,20.93,31.40,44966,21.55,32.33,46252,22.16,33.24,47537,22.78,34.17,48822,23.39,35.09,50107,24.01,36.02
CS,6,42963,20.59,30.89,44395,21.27,31.91,45826,21.96,32.94,47258,22.64,33.96,48690,23.33,35.00,50121,24.02,36.03,51553,24.70,37.05,52985,25.39,38.09,54417,26.07,39.11,55848,26.76,40.14
CS,7,47742,22.88,34.32,49333,23.64,35.46,50924,24.40,36.60,52516,25.16,37.74,54107,25.93,38.90,55698,26.69,40.04,57290,27.45,41.18,58881,28.21,42.32,60472,28.98,43.47,62063,29.74,44.61
CS,8,52872,25.33,38.00,54635,26.18,39.27,56397,27.02,40.53,58160,27.87,41.81,59923,28.71,43.07,61686,29.56,44.34,63449,30.40,45.60,65212,31.25,46.22,66974,32.09,46.22,68737,32.94,46.22
CS,9,58397,27.98,41.97,60344,28.91,43.37,62290,29.85,44.78,64236,30.78,46.17,66182,31.71,46.22,68129,32.64,46.22,70075,33.58,46.22,72021,34.51,46.22,73967,35.44,46.22,75914,36.37,46.22
CS,10,64307,30.81,46.22,66451,31.84,46.22,68595,32.87,46.22,70739,33.90,46.22,72883,34.92,46.22,75027,35.95,46.22,77171,36.98,46.22,79315,38.00,46.22,81459,39.03,46.22,83603,40.06,46.22
CS,11,70655,33.85,46.22,73010,34.98,46.22,75364,36.11,46.22,77719,37.24,46.22,80074,38.37,46.22,82429,39.50,46.22,84784,40.62,46.22,87138,41.75,46.22,89493,42.88,46.22,91848,44.01,46.22
CS,12,84686,40.58,46.22,87509,41.93,46.22,90332,43.28,46.22,93155,44.64,46.22,95978,45.99,46.22,98801,47.34,47.34,101623,48.69,48.69,104446,50.05,50.05,107269,51.40,51.40,110092,52.75,52.75
CS,13,100703,48.25,48.25,104059,49.86,49.86,107416,51.47,51.47,110772,53.08,53.08,114129,54.69,54.69,117485,56.29,56.29,120842,57.90,57.90,124198,59.51,59.51,127555,61.12,61.12,130911,62.73,62.73
CS,14,119000,57.02,57.02,122967,58.92,58.92,126933,60.82,60.82,130900,62.72,62.72,134866,64.62,64.62,138832,66.52,66.52,142799,68.42,68.42,146765,70.32,70.32,150731,72.22,72.22,154698,74.12,74.12
CS,15,139976,67.07,67.07,144641,69.31,69.31,149307,71.54,71.54,153972,73.78,73.78,158638,76.01,76.01,163303,78.25,78.25,167969,80.48,80.48,172634,82.72,82.72,177300,84.95,84.95,181966,87.19,87.19
CT,1,24911,11.94,17.91,25747,12.34,18.51,26574,12.73,19.10,27400,13.13,19.70,28227,13.53,20.30,28711,13.76,20.64,29531,14.15,21.23,30356,14.55,21.83,30389,14.56,21.84,31168,14.93,22.40
CT,2,28011,13.42,20.13,28678,13.74,20.61,29605,14.19,21.29,30389,14.56,21.84,30732,14.73,22.10,31636,15.16,22.74,32540,15.59,23.39,33444,16.02,24.03,34348,16.46,24.69,35252,16.89,25.34
CT,3,30564,14.64,21.96,31583,15.13,22.70,32602,15.62,23.43,33621,16.11,24.17,34640,16.60,24.90,35659,17.09,25.64,36678,17.57,26.36,37697,18.06,27.09,38716,18.55,27.83,39735,19.04,28.56
CT,4,34309,16.44,24.66,35453,16.99,25.49,36596,17.54,26.31,37740,18.08,27.12,38883,18.63,27.95,40027,19.18,28.77,41171,19.73,29.60,42314,20.28,30.42,43458,20.82,31.23,44601,21.37,32.06
CT,5,38385,18.39,27.59,39665,19.01,28.52,40945,19.62,29.43,42225,20.23,30.35,43505,20.85,31.28,44785,21.46,32.19,46065,22.07,33.11,47345,22.69,34.04,48625,23.30,34.95,49905,23.91,35.87
CT,6,42790,20.50,30.75,44216,21.19,31.79,45642,21.87,32.81,47068,22.55,33.83,48494,23.24,34.86,49920,23.92,35.88,51345,24.60,36.90,52771,25.29,37.94,54197,25.97,38.96,55623,26.65,39.98
CT,7,47549,22.78,34.17,49134,23.54,35.31,50719,24.30,36.45,52304,25.06,37.59,53889,25.82,38.73,55474,26.58,39.87,57059,27.34,41.01,58644,28.10,42.15,60228,28.86,43.29,61813,29.62,44.43
CT,8,52659,25.23,37.85,54414,26.07,39.11,56170,26.91,40.37,57926,27.76,41.64,59682,28.60,42.90,61437,29.44,44.16,63193,30.28,45.42,64949,31.12,46.04,66704,31.96,46.04,68460,32.80,46.04
CT,9,58162,27.87,41.81,60100,28.80,43.20,62039,29.73,44.60,63977,30.66,45.99,65916,31.58,46.04,67854,32.51,46.04,69792,33.44,46.04,71731,34.37,46.04,73669,35.30,46.04,75608,36.23,46.04
CT,10,64048,30.69,46.04,66184,31.71,46.04,68319,32.74,46.04,70454,33.76,46.04,72590,34.78,46.04,74725,35.80,46.04,76860,36.83,46.04,78996,37.85,46.04,81131,38.87,46.04,83266,39.90,46.04
CT,11,70370,33.72,46.04,72715,34.84,46.04,75061,35.97,46.04,77406,37.09,46.04,79751,38.21,46.04,82097,39.34,46.04,84442,40.46,46.04,86787,41.58,46.04,89133,42.71,46.04,91478,43.83,46.04
