LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
BU,2,26413,12.66,18.99,27041,12.96,19.44,27916,13.38,20.07,28656,13.73,20.60,28978,13.89,20.84,29830,14.29,21.44,30682,14.70,22.05,31534,15.11,22.67,32387,15.52,23.28,33239,15.93,23.90
BU,3,28819,13.81,20.72,29780,14.27,21.41,30740,14.73,22.10,31700,15.19,22.79,32661,15.65,23.48,33621,16.11,24.17,34582,16.57,24.86,35542,17.03,25.55,36502,17.49,26.24,37463,17.95,26.93
BU,4,32352,15.50,23.25,33430,16.02,24.03,34508,16.53,24.80,35586,17.05,25.58,36665,17.57,26.36,37743,18.08,27.12,38821,18.60,27.90,39899,19.12,28.68,40977,19.63,29.45,42056,20.15,30.23
BU,5,36196,17.34,26.01,37403,17.92,26.88,38609,18.50,27.75,39816,19.08,28.62,41023,19.66,29.49,42230,20.23,30.35,43437,20.81,31.22,44643,21.39,32.09,45850,21.97,32.96,47057,22.55,33.83
BU,6,40348,19.33,29.00,41693,19.98,29.97,43038,20.62,30.93,44383,21.27,31.91,45728,21.91,32.87,47073,22.56,33.84,48418,23.20,34.80,49763,23.84,35.76,51108,24.49,36.74,52453,25.13,37.70
BU,7,44836,21.48,32.22,46330,22.20,33.30,47824,22.92,34.38,49318,23.63,35.45,50812,24.35,36.53,52306,25.06,37.59,53800,25.78,38.67,55294,26.49,39.74,56788,27.21,40.82,58283,27.93,41.90
BU,8,49655,23.79,35.69,51310,24.59,36.89,52965,25.38,38.07,54620,26.17,39.26,56275,26.96,40.44,57930,27.76,41.64,59586,28.55,42.83,61241,29.34,43.41,62896,30.14,43.41,64551,30.93,43.41
BU,9,54844,26.28,39.42,56672,27.15,40.73,58500,28.03,42.05,60328,28.91,43.37,62157,29.78,43.41,63985,30.66,43.41,65813,31.53,43.41,67641,32.41,43.41,69470,33.29,43.41,71298,34.16,43.41
BU,10,60396,28.94,43.41,62409,29.90,43.41,64422,30.87,43.41,66436,31.83,43.41,68449,32.80,43.41,70462,33.76,43.41,72476,34.73,43.41,74489,35.69,43.41,76502,36.66,43.41,78516,37.62,43.41
BU,11,66355,31.79,43.41,68567,32.85,43.41,70779,33.91,43.41,72990,34.97,43.41,75202,36.03,43.41,77414,37.09,43.41,79625,38.15,43.41,81837,39.21,43.41,84049,40.27,43.41,86260,41.33,43.41
BU,12,79533,38.11,43.41,82184,39.38,43.41,84836,40.65,43.41,87488,41.92,43.41,90139,43.19,43.41,92791,44.46,44.46,95442,45.73,45.73,98094,47.00,47.00,100746,48.27,48.27,103397,49.54,49.54
BU,13,94575,45.32,45.32,97727,46.83,46.83,100880,48.34,48.34,104033,49.85,49.85,107186,51.36,51.36,110339,52.87,52.87,113492,54.38,54.38,116644,55.89,55.89,119797,57.40,57.40,122950,58.91,58.91
BU,14,111758,53.55,53.55,115483,55.33,55.33,119208,57.12,57.12,122933,58.90,58.90,126658,60.69,60.69,130383,62.47,62.47,134108,64.26,64.26,137833,66.04,66.04,141558,67.83,67.83,145283,69.61,69.61
BU,15,131458,62.99,62.99,135840,65.09,65.09,140223,67.19,67.19,144605,69.29,69.29,148988,71.39,71.39,153370,73.49,73.49,157753,75.59,75.59,162135,77.69,77.69,166518,79.79,79.79,170800,81.84,81.84
CC,1,22779,10.91,16.37,23543,11.28,16.92,24300,11.64,17.46,25053,12.00,18.00,25811,12.37,18.56,26254,12.58,18.87,27002,12.94,19.41,27758,13.30,19.95,27788,13.31,19.97,28497,13.65,20.48
CC,2,25613,12.27,18.41,26223,12.56,18.84,27071,12.97,19.46,27788,13.31,19.97,28100,13.46,20.19,28927,13.86,20.79,29753,14.26,21.39,30580,14.65,21.98,31406,15.05,22.58,32232,15.44,23.16
CC,3,27946,13.39,20.09,28878,13.84,20.76,29809,14.28,21.42,30740,14.73,22.10,31672,15.18,22.77,32603,15.62,23.43,33534,16.07,24.11,34466,16.51,24.77,35397,16.96,25.44,36328,17.41,26.12
CC,4,31372,15.03,22.55,32418,15.53,23.30,33463,16.03,24.05,34509,16.54,24.81,35554,17.04,25.56,36600,17.54,26.31,37645,18.04,27.06,38691,18.54,27.81,39736,19.04,28.56,40782,19.54,29.31
CC,5,35100,16.82,25.23,36270,17.38,26.07,37440,17.94,26.91,38611,18.50,27.75,39781,19.06,28.59,40951,19.62,29.43,42121,20.18,30.27,43292,20.74,31.11,44462,21.30,31.95,45632,21.86,32.79
CC,6,39126,18.75,28.13,40430,19.37,29.06,41734,20.00,30.00,43039,20.62,30.93,44343,21.25,31.88,45647,21.87,32.81,46952,22.50,33.75,48256,23.12,34.68,49560,23.75,35.63,50864,24.37,36.56
CC,7,43478,20.83,31.25,44927,21.53,32.30,46376,22.22,33.33,47825,22.92,34.38,49273,23.61,35.42,50722,24.30,36.45,52171,25.00,37.50,53620,25.69,38.54,55069,26.39,39.59,56518,27.08,40.62
CC,8,48151,23.07,34.61,49756,23.84,35.76,51361,24.61,36.92,52966,25.38,38.07,54571,26.15,39.23,56176,26.92,40.38,57781,27.69,41.54,59386,28.46,42.09,60991,29.22,42.09,62596,29.99,42.09
CC,9,53183,25.48,38.22,54956,26.33,39.50,56729,27.18,40.77,58501,28.03,42.05,60274,28.88,42.09,62047,29.73,42.09,63820,30.58,42.09,65593,31.43,42.09,67366,32.28,42.09,69139,33.13,42.09
CC,10,58567,28.06,42.09,60519,29.00,42.09,62471,29.93,42.09,64424,30.87,42.09,66376,31.80,42.09,68329,32.74,42.09,70281,33.68,42.09,72233,34.61,42.09,74186,35.55,42.09,76138,36.48,42.09
CC,11,64346,30.83,42.09,66490,31.86,42.09,68635,32.89,42.09,70780,33.91,42.09,72925,34.94,42.09,75069,35.97,42.09,77214,37.00,42.09,79359,38.03,42.09,81503,39.05,42.09,83648,40.08,42.09
CC,12,77124,36.95,42.09,79696,38.19,42.09,82267,39.42,42.09,84838,40.65,42.09,87410,41.88,42.09,89981,43.11,43.11,92552,44.35,44.35,95123,45.58,45.58,97695,46.81,46.81,100266,48.04,48.04
CC,13,91711,43.94,43.94,94768,45.41,45.41,97825,46.87,46.87,100883,48.34,48.34,103940,49.80,49.80,106997,51.27,51.27,110055,52.73,52.73,113112,54.20,54.20,116170,55.66,55.66,119227,57.13,57.13
CC,14,108374,51.93,51.93,111986,53.66,53.66,115598,55.39,55.39,119211,57.12,57.12,122823,58.85,58.85,126435,60.58,60.58,130047,62.31,62.31,133659,64.04,64.04,137272,65.77,65.77,140884,67.51,67.51
CC,15,127477,61.08,61.08,131727,63.12,63.12,135977,65.15,65.15,140226,67.19,67.19,144476,69.23,69.23,148726,71.26,71.26,152976,73.30,73.30,157225,75.34,75.34,161475,77.37,77.37,165725,79.41,79.41
CHI,1,25130,12.04,18.06,25973,12.45,18.68,26808,12.85,19.28,27639,13.24,19.86,28475,13.64,20.46,28964,13.88,20.82,29789,14.27,21.41,30622,14.67,22.01,30656,14.69,22.04,31438,15.06,22.59
CHI,2,28256,13.54,20.31,28929,13.86,20.79,29865,14.31,21.47,30656,14.69,22.04,31000,14.85,22.28,31912,15.29,22.94,32824,15.73,23.60,33736,16.16,24.24,34647,16.60,24.90,35559,17.04,25.56
CHI,3,30831,14.77,22.16,31858,15.26,22.89,32886,15.76,23.64,33913,16.25,24.38,34940,16.74,25.11,35968,17.23,25.85,36995,17.73,26.60,38023,18.22,27.33,39050,18.71,28.07,40078,19.20,28.80
CHI,4,34610,16.58,24.87,35763,17.14,25.71,36917,17.69,26.54,38070,18.24,27.36,39224,18.79,28.19,40377,19.35,29.03,41531,19.90,29.85,42684,20.45,30.68,43838,21.01,31.52,44991,21.56,32.34
CHI,5,38722,18.55,27.83,40013,19.17,28.76,41304,19.79,29.69,42595,20.41,30.62,43886,21.03,31.55,45178,21.65,32.48,46469,22.27,33.41,47760,22.88,34.32,49051,23.50,35.25,50342,24.12,36.18
CHI,6,43164,20.68,31.02,44603,21.37,32.06,46042,22.06,33.09,47481,22.75,34.13,48919,23.44,35.16,50358,24.13,36.20,51797,24.82,37.23,53236,25.51,38.27,54675,26.20,39.30,56114,26.89,40.34
CHI,7,47965,22.98,34.47,49564,23.75,35.63,51162,24.51,36.77,52760,25.28,37.92,54359,26.05,39.08,55957,26.81,40.22,57556,27.58,41.37,59154,28.34,42.51,60752,29.11,43.67,62351,29.88,44.82
CHI,8,53121,25.45,38.18,54891,26.30,39.45,56662,27.15,40.73,58433,28.00,42.00,60203,28.85,43.28,61974,29.70,44.55,63745,30.54,45.81,65515,31.39,46.44,67286,32.24,46.44,69057,33.09,46.44
CHI,9,58672,28.11,42.17,60628,29.05,43.58,62583,29.99,44.99,64539,30.92,46.38,66495,31.86,46.44,68451,32.80,46.44,70407,33.74,46.44,72363,34.67,46.44,74319,35.61,46.44,76274,36.55,46.44
CHI,10,64611,30.96,46.44,66765,31.99,46.44,68919,33.02,46.44,71073,34.06,46.44,73227,35.09,46.44,75381,36.12,46.44,77535,37.15,46.44,79689,38.18,46.44,81842,39.22,46.44,83996,40.25,46.44
CHI,11,70987,34.01,46.44,73353,35.15,46.44,75719,36.28,46.44,78085,37.41,46.44,80451,38.55,46.44,82817,39.68,46.44,85183,40.82,46.44,87549,41.95,46.44,89915,43.08,46.44,92281,44.22,46.44
CHI,12,85084,40.77,46.44,87921,42.13,46.44,90758,43.49,46.44,93594,44.85,46.44,96431,46.21,46.44,99268,47.56,47.56,102104,48.92,48.92,104941,50.28,50.28,107778,51.64,51.64,110614,53.00,53.00
CHI,13,101176,48.48,48.48,104549,50.10,50.10,107922,51.71,51.71,111295,53.33,53.33,114668,54.94,54.94,118040,56.56,56.56,121413,58.18,58.18,124786,59.79,59.79,128159,61.41,61.41,131532,63.02,63.02
CHI,14,119559,57.29,57.29,123544,59.20,59.20,127529,61.11,61.11,131514,63.02,63.02,135499,64.93,64.93,139484,66.83,66.83,143469,68.74,68.74,147454,70.65,70.65,151439,72.56,72.56,155424,74.47,74.47
CHI,15,140634,67.39,67.39,145322,69.63,69.63,150011,71.88,71.88,154699,74.13,74.13,159387,76.37,76.37,164076,78.62,78.62,168764,80.86,80.86,170800,81.84,81.84,170800,81.84,81.84,170800,81.84,81.84
CIN,1,23559,11.29,16.94,24349,11.67,17.51,25132,12.04,18.06,25911,12.42,18.63,26695,12.79,19.19,27153,13.01,19.52,27927,13.38,20.07,28708,13.76,20.64,28739,13.77,20.66,29472,14.12,21.18
CIN,2,26490,12.69,19.04,27120,12.99,19.49,27998,13.42,20.13,28739,13.77,20.66,29062,13.93,20.90,29917,14.33,21.50,30772,14.74,22.11,31626,15.15,22.73,32481,15.56,23.34,33336,15.97,23.96
CIN,3,28903,13.85,20.78,29866,14.31,21.47,30829,14.77,22.16,31793,15.23,22.85,32756,15.70,23.55,33719,16.16,24.24,34682,16.62,24.93,35645,17.08,25.62,36609,17.54,26.31,37572,18.00,27.00
CIN,4,32446,15.55,23.33,33527,16.06,24.09,34609,16.58,24.87,35690,17.10,25.65,36771,17.62,26.43,37853,18.14,27.21,38934,18.66,27.99,40015,19.17,28.76,41097,19.69,29.54,42178,20.21,30.32
CIN,5,36301,17.39,26.09,37512,17.97,26.96,38722,18.55,27.83,39932,19.13,28.70,41143,19.71,29.57,42353,20.29,30.44,43563,20.87,31.31,44773,21.45,32.18,45984,22.03,33.05,47194,22.61,33.92
CIN,6,40465,19.39,29.09,41814,20.04,30.06,43163,20.68,31.02,44512,21.33,32.00,45861,21.97,32.96,47210,22.62,33.93,48559,23.27,34.91,49908,23.91,35.87,51257,24.56,36.84,52606,25.21,37.82
CIN,7,44966,21.55,32.33,46465,22.26,33.39,47963,22.98,34.47,49462,23.70,35.55,50960,24.42,36.63,52459,25.14,37.71,53957,25.85,38.78,55455,26.57,39.86,56954,27.29,40.94,58452,28.01,42.02
CIN,8,49799,23.86,35.79,51459,24.66,36.99,53119,25.45,38.18,54779,26.25,39.38,56439,27.04,40.56,58099,27.84,41.76,59759,28.63,42.95,61419,29.43,43.53,63079,30.22,43.53,64739,31.02,43.53
CIN,9,55003,26.36,39.54,56837,27.23,40.85,58670,28.11,42.17,60504,28.99,43.49,62338,29.87,43.53,64171,30.75,43.53,66005,31.63,43.53,67838,32.51,43.53,69672,33.38,43.53,71505,34.26,43.53
CIN,10,60572,29.02,43.53,62591,29.99,43.53,64610,30.96,43.53,66629,31.93,43.53,68648,32.89,43.53,70668,33.86,43.53,72687,34.83,43.53,74706,35.80,43.53,76725,36.76,43.53,78744,37.73,43.53
CIN,11,66548,31.89,43.53,68767,32.95,43.53,70985,34.01,43.53,73203,35.08,43.53,75421,36.14,43.53,77639,37.20,43.53,79857,38.26,43.53,82075,39.33,43.53,84293,40.39,43.53,86512,41.45,43.53
CIN,12,79764,38.22,43.53,82424,39.49,43.53,85083,40.77,43.53,87742,42.04,43.53,90402,43.32,43.53,93061,44.59,44.59,95720,45.86,45.86,98380,47.14,47.14,101039,48.41,48.41,103698,49.69,49.69
CIN,13,94850,45.45,45.45,98012,46.96,46.96,101174,48.48,48.48,104336,49.99,49.99,107498,51.51,51.51,110660,53.02,53.02,113822,54.54,54.54,116984,56.05,56.05,120146,57.57,57.57,123308,59.08,59.08
CIN,14,112084,53.71,53.71,115820,55.50,55.50,119555,57.29,57.29,123291,59.08,59.08,127027,60.87,60.87,130763,62.66,62.66,134499,64.45,64.45,138235,66.24,66.24,141971,68.03,68.03,145706,69.82,69.82
CIN,15,131841,63.17,63.17,136236,65.28,65.28,140631,67.38,67.38,145026,69.49,69.49,149422,71.60,71.60,153817,73.70,73.70,158212,75.81,75.81,162607,77.91,77.91,167003,80.02,80.02,170800,81.84,81.84
CLE,1,23612,11.31,16.97,24403,11.69,17.54,25189,12.07,18.11,25969,12.44,18.66,26754,12.82,19.23,27213,13.04,19.56,27989,13.41,20.12,28772,13.79,20.69,28803,13.80,20.70,29538,14.15,21.23
CLE,2,26549,12.72,19.08,27181,13.02,19.53,28060,13.45,20.18,28803,13.80,20.70,29127,13.96,20.94,29984,14.37,21.56,30841,14.78,22.17,31697,15.19,22.79,32554,15.60,23.40,33410,16.01,24.02
CLE,3,28968,13.88,20.82,29933,14.34,21.51,30899,14.81,22.22,31864,15.27,22.91,32829,15.73,23.60,33795,16.19,24.29,34760,16.66,24.99,35725,17.12,25.68,36691,17.58,26.37,37656,18.04,27.06
CLE,4,32519,15.58,23.37,33602,16.10,24.15,34686,16.62,24.93,35770,17.14,25.71,36854,17.66,26.49,37937,18.18,27.27,39021,18.70,28.05,40105,19.22,28.83,41189,19.74,29.61,42273,20.26,30.39
CLE,5,36383,17.43,26.15,37596,18.01,27.02,38809,18.60,27.90,40022,19.18,28.77,41235,19.76,29.64,42448,20.34,30.51,43661,20.92,31.38,44874,21.50,32.25,46087,22.08,33.12,47300,22.66,33.99
CLE,6,40556,19.43,29.15,41908,20.08,30.12,43260,20.73,31.10,44612,21.38,32.07,45964,22.02,33.03,47316,22.67,34.01,48668,23.32,34.98,50019,23.97,35.96,51371,24.61,36.92,52723,25.26,37.89
CLE,7,45067,21.59,32.39,46569,22.31,33.47,48071,23.03,34.55,49572,23.75,35.63,51074,24.47,36.71,52576,25.19,37.79,54078,25.91,38.87,55580,26.63,39.95,57081,27.35,41.03,58583,28.07,42.11
CLE,8,49911,23.92,35.88,51574,24.71,37.07,53238,25.51,38.27,54902,26.31,39.47,56566,27.10,40.65,58229,27.90,41.85,59893,28.70,43.05,61557,29.50,43.64,63220,30.29,43.64,64884,31.09,43.64
CLE,9,55127,26.41,39.62,56964,27.29,40.94,58802,28.18,42.27,60640,29.06,43.59,62477,29.94,43.64,64315,30.82,43.64,66153,31.70,43.64,67990,32.58,43.64,69828,33.46,43.64,71666,34.34,43.64
CLE,10,60707,29.09,43.64,62731,30.06,43.64,64755,31.03,43.64,66778,32.00,43.64,68802,32.97,43.64,70826,33.94,43.64,72850,34.91,43.64,74873,35.88,43.64,76897,36.85,43.64,78921,37.82,43.64
CLE,11,66697,31.96,43.64,68921,33.02,43.64,71144,34.09,43.64,73367,35.15,43.64,75590,36.22,43.64,77813,37.28,43.64,80036,38.35,43.64,82259,39.41,43.64,84482,40.48,43.64,86705,41.55,43.64
CLE,12,79943,38.31,43.64,82608,39.58,43.64,85274,40.86,43.64,87939,42.14,43.64,90604,43.41,43.64,93269,44.69,44.69,95935,45.97,45.97,98600,47.24,47.24,101265,48.52,48.52,103931,49.80,49.80
CLE,13,95062,45.55,45.55,98231,47.07,47.07,101401,48.59,48.59,104570,50.11,50.11,107739,51.62,51.62,110908,53.14,53.14,114077,54.66,54.66,117246,56.18,56.18,120415,57.70,57.70,123584,59.22,59.22
CLE,14,112335,53.83,53.83,116079,55.62,55.62,119823,57.41,57.41,123567,59.21,59.21,127312,61.00,61.00,131056,62.80,62.80,134800,64.59,64.59,138544,66.38,66.38,142289,68.18,68.18,146033,69.97,69.97
CLE,15,132136,63.31,63.31,136541,65.42,65.42,140946,67.54,67.54,145351,69.65,69.65,149756,71.76,71.76,154161,73.87,73.87,158567,75.98,75.98,162972,78.09,78.09,167377,80.20,80.20,170800,81.84,81.84
COL,1,23456,11.24,16.86,24242,11.62,17.43,25022,11.99,17.99,25797,12.36,18.54,26577,12.73,19.10,27033,12.95,19.43,27804,13.32,19.98,28582,13.70,20.55,28613,13.71,20.57,29342,14.06,21.09
COL,2,26373,12.64,18.96,27001,12.94,19.41,27875,13.36,20.04,28613,13.71,20.57,28934,13.86,20.79,29785,14.27,21.41,30636,14.68,22.02,31487,15.09,22.64,32338,15.49,23.24,33189,15.90,23.85
COL,3,28776,13.79,20.69,29735,14.25,21.38,30694,14.71,22.07,31653,15.17,22.76,32612,15.63,23.45,33571,16.09,24.14,34530,16.55,24.83,35489,17.00,25.50,36448,17.46,26.19,37407,17.92,26.88
COL,4,32303,15.48,23.22,33380,15.99,23.99,34457,16.51,24.77,35533,17.03,25.55,36610,17.54,26.31,37686,18.06,27.09,38763,18.57,27.86,39839,19.09,28.64,40916,19.61,29.42,41993,20.12,30.18
COL,5,36142,17.32,25.98,37347,17.90,26.85,38552,18.47,27.71,39757,19.05,28.58,40962,19.63,29.45,42167,20.20,30.30,43372,20.78,31.17,44577,21.36,32.04,45782,21.94,32.91,46987,22.51,33.77
COL,6,40287,19.30,28.95,41630,19.95,29.93,42973,20.59,30.89,44316,21.23,31.85,45659,21.88,32.82,47002,22.52,33.78,48345,23.16,34.74,49688,23.81,35.72,51031,24.45,36.68,52374,25.10,37.65
COL,7,44769,21.45,32.18,46261,22.17,33.26,47752,22.88,34.32,49244,23.60,35.40,50736,24.31,36.47,52228,25.03,37.55,53720,25.74,38.61,55212,26.46,39.69,56703,27.17,40.76,58195,27.88,41.82
COL,8,49580,23.76,35.64,51233,24.55,36.83,52886,25.34,38.01,54538,26.13,39.20,56191,26.92,40.38,57844,27.72,41.58,59496,28.51,42.77,61149,29.30,43.35,62802,30.09,43.35,64454,30.88,43.35
COL,9,54762,26.24,39.36,56587,27.11,40.67,58413,27.99,41.99,60238,28.86,43.29,62064,29.74,43.35,63889,30.61,43.35,65715,31.49,43.35,67540,32.36,43.35,69366,33.24,43.35,71191,34.11,43.35
COL,10,60305,28.90,43.35,62316,29.86,43.35,64326,30.82,43.35,66336,31.79,43.35,68347,32.75,43.35,70357,33.71,43.35,72367,34.68,43.35,74378,35.64,43.35,76388,36.60,43.35,78398,37.56,43.35
COL,11,66256,31.75,43.35,68464,32.80,43.35,70673,33.86,43.35,72881,34.92,43.35,75089,35.98,43.35,77298,37.04,43.35,79506,38.10,43.35,81714,39.15,43.35,83923,40.21,43.35,86131,41.27,43.35
COL,12,79414,38.05,43.35,82061,39.32,43.35,84709,40.59,43.35,87357,41.86,43.35,90004,43.13,43.35,92652,44.39,44.39,95299,45.66,45.66,97947,46.93,46.93,100595,48.20,48.20,103242,49.47,49.47
COL,13,94433,45.25,45.25,97581,46.76,46.76,100729,48.26,48.26,103877,49.77,49.77,107025,51.28,51.28,110174,52.79,52.79,113322,54.30,54.30,116470,55.81,55.81,119618,57.32,57.32,122766,58.82,58.82
COL,14,111591,53.47,53.47,115310,55.25,55.25,119030,57.03,57.03,122749,58.82,58.82,126469,60.60,60.60,130188,62.38,62.38,133908,64.16,64.16,137627,65.94,65.94,141346,67.73,67.73,145066,69.51,69.51
COL,15,131261,62.89,62.89,135637,64.99,64.99,140013,67.09,67.09,144389,69.18,69.18,148765,71.28,71.28,153141,73.38,73.38,157517,75.48,75.48,161893,77.57,77.57,166269,79.67,79.67,170644,81.77,81.77
CS,1,23018,11.03,16.55,23789,11.40,17.10,24555,11.77,17.66,25316,12.13,18.20,26081,12.50,18.75,26529,12.71,19.07,27285,13.07,19.61,28048,13.44,20.16,28079,13.45,20.18,28795,13.80,20.70
CS,2,25881,12.40,18.60,26497,12.70,19.05,27354,13.11,19.67,28079,13.45,20.18,28394,13.61,20.42,29229,14.01,21.02,30065,14.41,21.62,30900,14.81,22.22,31735,15.21,22.82,32570,15.61,23.42
CS,3,28239,13.53,20.30,29180,13.98,20.97,30121,14.43,21.65,31062,14.88,22.32,32003,15.33,23.00,32944,15.79,23.69,33885,16.24,24.36,34826,16.69,25.04,35767,17.14,25.71,36708,17.59,26.39
CS,4,31700,15.19,22.79,32757,15.70,23.55,33813,16.20,24.30,34870,16.71,25.07,35926,17.21,25.82,36983,17.72,26.58,38039,18.23,27.35,39096,18.73,28.10,40152,19.24,28.86,41209,19.75,29.63
CS,5,35467,16.99,25.49,36650,17.56,26.34,37832,18.13,27.20,39015,18.69,28.04,40197,19.26,28.89,41380,19.83,29.75,42562,20.39,30.59,43745,20.96,31.44,44927,21.53,32.30,46110,22.09,33.14
CS,6,39535,18.94,28.41,40853,19.57,29.36,42171,20.21,30.32,43489,20.84,31.26,44807,21.47,32.21,46125,22.10,33.15,47443,22.73,34.10,48761,23.36,35.04,50079,24.00,36.00,51397,24.63,36.95
CS,7,43933,21.05,31.58,45397,21.75,32.63,46861,22.45,33.68,48325,23.16,34.74,49789,23.86,35.79,51253,24.56,36.84,52717,25.26,37.89,54181,25.96,38.94,55645,26.66,39.99,57109,27.36,41.04
CS,8,48655,23.31,34.97,50277,24.09,36.14,51899,24.87,37.31,53520,25.64,38.46,55142,26.42,39.63,56764,27.20,40.80,58386,27.98,41.97,60008,28.75,42.54,61630,29.53,42.54,63251,30.31,42.54
CS,9,53739,25.75,38.63,55531,26.61,39.92,57322,27.47,41.21,59114,28.32,42.48,60905,29.18,42.54,62697,30.04,42.54,64488,30.90,42.54,66280,31.76,42.54,68071,32.62,42.54,69862,33.47,42.54
CS,10,59180,28.36,42.54,61153,29.30,42.54,63125,30.25,42.54,65098,31.19,42.54,67071,32.14,42.54,69044,33.08,42.54,71017,34.03,42.54,72989,34.97,42.54,74962,35.92,42.54,76935,36.86,42.54
CS,11,65019,31.15,42.54,67186,32.19,42.54,69354,33.23,42.54,71521,34.27,42.54,73688,35.31,42.54,75855,36.35,42.54,78022,37.38,42.54,80189,38.42,42.54,82356,39.46,42.54,84524,40.50,42.54
CS,12,77931,37.34,42.54,80530,38.59,42.54,83128,39.83,42.54,85726,41.08,42.54,88324,42.32,42.54,90923,43.57,43.57,93521,44.81,44.81,96119,46.06,46.06,98717,47.30,47.30,101316,48.55,48.55
CS,13,92670,44.40,44.40,95760,45.88,45.88,98849,47.36,47.36,101939,48.84,48.84,105028,50.32,50.32,108117,51.80,51.80,111207,53.29,53.29,114296,54.77,54.77,117385,56.25,56.25,120475,57.73,57.73
CS,14,109508,52.47,52.47,113158,54.22,54.22,116808,55.97,55.97,120458,57.72,57.72,124108,59.47,59.47,127758,61.22,61.22,131408,62.97,62.97,135058,64.71,64.71,138708,66.46,66.46,142358,68.21,68.21
CS,15,128811,61.72,61.72,133106,63.78,63.78,137400,65.84,65.84,141694,67.89,67.89,145988,69.95,69.95,150283,72.01,72.01,154577,74.07,74.07,158871,76.12,76.12,163165,78.18,78.18,167460,80.24,80.24
CT,1,22951,11.00,16.50,23721,11.37,17.06,24484,11.73,17.60,25243,12.10,18.15,26006,12.46,18.69,26452,12.67,19.01,27206,13.04,19.56,27967,13.40,20.10,27998,13.42,20.13,28712,13.76,20.64
CT,2,25806,12.37,18.56,26420,12.66,18.99,27275,13.07,19.61,27998,13.42,20.13,28312,13.57,20.36,29145,13.97,20.96,29978,14.36,21.54,30810,14.76,22.14,31643,15.16,22.74,32476,15.56,23.34
CT,3,28157,13.49,20.24,29096,13.94,20.91,30034,14.39,21.59,30972,14.84,22.26,31911,15.29,22.94,32849,15.74,23.61,33787,16.19,24.29,34726,16.64,24.96,35664,17.09,25.64,36603,17.54,26.31
CT,4,31609,15.15,22.73,32662,15.65,23.48,33716,16.16,24.24,34769,16.66,24.99,35823,17.16,25.74,36876,17.67,26.51,37930,18.17,27.26,38983,18.68,28.02,40036,19.18,28.77,41090,19.69,29.54
CT,5,35365,16.95,25.43,36544,17.51,26.27,37723,18.08,27.12,38902,18.64,27.96,40081,19.21,28.82,41260,19.77,29.66,42439,20.33,30.50,43618,20.90,31.35,44797,21.46,32.19,45977,22.03,33.05
CT,6,39421,18.89,28.34,40735,19.52,29.28,42049,20.15,30.23,43364,20.78,31.17,44678,21.41,32.12,45992,22.04,33.06,47306,22.67,34.01,48620,23.30,34.95,49934,23.93,35.90,51248,24.56,36.84
CT,7,43806,20.99,31.49,45266,21.69,32.54,46726,22.39,33.59,48186,23.09,34.64,49645,23.79,35.69,51105,24.49,36.74,52565,25.19,37.79,54025,25.89,38.84,55485,26.59,39.89,56944,27.29,40.94
CT,8,48514,23.25,34.88,50132,24.02,36.03,51749,24.80,37.20,53366,25.57,38.36,54983,26.35,39.53,56600,27.12,40.68,58217,27.90,41.85,59835,28.67,42.41,61452,29.45,42.41,63069,30.22,42.41
CT,9,53584,25.68,38.52,55371,26.53,39.80,57157,27.39,41.09,58943,28.24,42.36,60729,29.10,42.41,62516,29.95,42.41,64302,30.81,42.41,66088,31.67,42.41,67874,32.52,42.41,69661,33.38,42.41
CT,10,59009,28.27,42.41,60976,29.22,42.41,62943,30.16,42.41,64910,31.10,42.41,66877,32.04,42.41,68845,32.99,42.41,70812,33.93,42.41,72779,34.87,42.41,74746,35.82,42.41,76713,36.76,42.41
CT,11,64832,31.06,42.41,66992,32.10,42.41,69153,33.14,42.41,71314,34.17,42.41,73475,35.21,42.41,75636,36.24,42.41,77797,37.28,42.41,79958,38.31,42.41,82119,39.35,42.41,84280,40.38,42.41
CT,12,77707,37.23,42.41,80297,38.47,42.41,82888,39.72,42.41,85479,40.96,42.41,88069,42.20,42.41,90660,43.44,43.44,93251,44.68,44.68,95842,45.92,45.92,98432,47.16,47.16,101023,48.41,48.41
CT,13,92403,44.28,44.28,95483,45.75,45.75,98564,47.23,47.23,101644,48.70,48.70,104725,50.18,50.18,107805,51.66,51.66,110886,53.13,53.13,113966,54.61,54.61,117047,56.08,56.08,120127,57.56,57.56
CT,14,109192,52.32,52.32,112832,54.06,54.06,116471,55.81,55.81,120111,57.55,57.55,123750,59.30,59.30,127390,61.04,61.04,131029,62.78,62.78,134668,64.53,64.53,138308,66.27,66.27,141947,68.01,68.01
CT,15,128439,61.54,61.54,132721,63.59,63.59,137003,65.65,65.65,141285,67.70,67.70,145567,69.75,69.75,149849,71.80,71.80,154131,73.85,73.85,158412,75.90,75.90,162694,77.96,77.96,166976,80.01,80.01
